0.222778184,0.379799374,0.001,0.71426869,0.562209955,0.014944345,0.083767515,0.009599758,0.568691401,0.72315213,0.365955334,0.409634728,0.20118237,0.444673817,0,0.580204268,0.59860924,0.5,0.5
0.27247005,0.278256318,0.001034611,0.45678768,0.554270571,0.020129952,0.096474746,0.080561522,1,1,0.274542921,0.239698125,0.299789673,0.879627505,0.119447868,0.83285376,0.874181137,0.319757604,0.466164228
0.216474819,0.126150441,0.001664877,0.74860513,0.356227339,0.009274634,0.067256109,0.05028278,0.001,0.375408339,0.867575742,0.358479989,0.105322734,0.838833791,0.135955984,0.981368298,0.513150667,0.452535072,0.476602049
0.06046637,0.398138286,0.001008394,0.882276016,0.482395634,0.019126788,0.003570687,0.070208111,0.001,0.435274013,0.019385946,0.306810519,0.35940768,0.437814053,0.639046793,0.999208737,0.48810023,0.494139933,0.462107794
0.186985848,0.49231281,0.001,0.88334595,0.92681399,0.001,0.06760151,0.04202306,0.030661268,0.85331057,0.55198268,0.738763578,0.304063061,0.550489361,0.213193499,0.792116071,0.759791881,0.444586844,0.272067276
0.127109199,0.680388558,0.001,0.259367886,0.680723207,0.001,0.099573971,0.09562076,0.079848535,0.447834912,0.451121461,0.454452512,0.459279374,0.624934654,0.212446876,0.978296345,0.408889972,0.48838133,0.350613143
0.123140584,0.577774754,0.001,0.185266266,0.640656505,0.001283652,0.099928679,9.49E-04,0.354160381,0.107319488,0.1695944,0.339182639,0.199141433,0.72525815,0.17488232,0.290915701,0.764269649,0.491317091,0.347718758
0.124495702,0.380222989,0.001,0.946246586,0.451948285,0.006282511,0.055076298,0.078581607,0.001,0.314494882,0.144186364,0.583959322,0.005017871,0.619526313,0.217219613,1,0.918585167,0.458908814,0.349096419
0.305594955,1,0.001340917,0.508475423,0.060244861,0.001,0.09064803,0.031429818,0.030894321,0.524052848,0.703345792,0.348890565,0.325188859,0.758333443,0.001989227,0.955653333,0.45332981,0.488037327,0.5
0.086871232,0.202854924,0.001,0.820917149,0.691320718,0.006536897,0.099421216,0.019661267,0.001,0.02874472,0.308873469,0.812762803,0.294678035,0.074465293,0.069092953,0.643565702,0.540184676,0.481677056,0.314371248
0.080316034,0.457692052,0.001045685,0.952779321,0.553173023,0.012159416,0.08876758,0.034711861,0.038741309,0.281181888,0.694795425,0.487459827,0.77093804,0.614527084,0.080379842,0.888019354,0.780366405,0.494765399,0.429711382
0.1255946,0.269026197,0.001,0.360480933,0.933125917,0.005392617,0.004210598,0.094593839,0.026062409,0.445062556,0.183065724,0.484269343,0.386995312,0.458855835,0.145219616,0.970435681,0.516112614,0.478780234,0.471132717
0.154528155,0.992664586,0.001,0.047868705,0.416456617,0.001,0.074312562,0.055253237,0.061189287,0.96215285,0.096778217,0.040728441,0.238555129,0.265426984,0.215141201,0.358014861,0.331420983,0.305322314,0.499982066
0.99768382,1,0.001,1,0.284208163,0.045498458,0.090502926,0.003577928,1,1,0.349549099,1,0.182845389,0.718934519,0.631137474,0.883935163,0.658656262,0.101556013,0.111785866
1,1,0.001,1,1,0.045498458,0.090502926,0.1,1,1,0.077070392,1,0.374745832,0.718934519,0.631137474,0.883935163,0.654480659,0.1,0.111764904
0.925454554,0.103153863,0.001572466,0.39788308,0.543884696,0.060652995,0.092705126,0.06822534,1,0.781462036,0.304345192,0.41042355,0.292867276,0.413398126,0.950799593,1,0.56331515,0.5,0.321397534
