REL,RF,NPC,PFC,WCC,AFR
0.960960961,0.602677678,373858756.8,0.00934616,0.028813132,4524.187321
0.88988989,0.086361361,159682869.2,0.019925302,0.014796498,5855.466853
0.912912913,0.154479479,195795209.5,0.02882258,0.012877981,4524.187321
0.961961962,0.221021021,289802189.8,0.035233342,0.008302826,7829.664389
0.950950951,0.678953954,229266879.2,0.032583462,0.017528677,7829.664389
0.966966967,0.896846847,295536334.3,0.054275874,0.001454172,7829.664389
0.958958959,0.496571572,259664238.6,0.018544956,0.022411609,7829.664389
0.950950951,0.085610611,258067909.7,0.006627562,0.022885305,7829.664389
0.920920921,0.402702703,207873660.7,0.03143074,0.00648518,4524.187321
0.871871872,0.050575576,146187716,0.017765419,0.016490309,7829.664389
0.855855856,0.106331331,76231745.31,0.038629809,0.005793954,7829.664389
0.966966967,0.679329329,292882513.9,#NAME?,0.014266944,7829.664389
0.911911912,0.605955956,185607192.8,0.024450268,0.019174716,4524.187321
0.934934935,0.758833834,193031803,0.019305393,0.027584263,5855.466853
0.905905906,0.484434434,158616738.9,0.023866401,0.018763453,7829.664389
0.94994995,0.055205205,202265405.5,0.099568808,0,9220.348761
0.957957958,0.291641642,269353185.6,0.018500259,0.020356546,5855.466853
0.953953954,0.764189189,229266879.2,0.019994428,0.024270347,7829.664389
0.941941942,0.124224224,231230185.1,0.008231105,0.024291436,7829.664389
0.910910911,0.462712713,166279056.2,0.046396117,0.001171925,7829.664389
0.954954955,0.065840841,308670514.1,0.040233903,0.004506617,4524.187321
0.913913914,0.741891892,118100429.2,0.071856221,0.007517282,7829.664389
0.910910911,0.0498999,206777325.5,0.033949808,0.001132501,4524.187321
0.890890891,0.0496997,192280271.6,0.007925763,0.021029566,4524.187321
0.916916917,0.103753754,196133511.1,0.026660578,0.006506857,7829.664389
0.956956957,0.478878879,254281704.5,0.034121746,0.007851184,7829.664389
0.928928929,0.25543043,72695593.15,0.098634291,0,9220.348761
0.888888889,0.15462963,149442049.1,0.021427173,0.023008714,7829.664389
0.942942943,0.857207207,249634827.8,0.030392295,0.022301323,4524.187321
0.870870871,0.465115115,76231745.31,0.028871738,0.010267821,7829.664389
0.943943944,0.078928929,261647138.2,0.019757392,0.014779057,4524.187321
0.964964965,0.893018018,259314712.6,0.045869586,0.012760854,7829.664389
0.903903904,0.743193193,146996643.2,0.034460946,0.01612077,5855.466853
0.95995996,0.085285285,289167918.9,0.018760943,0.016268396,7829.664389
0.960960961,0.321171171,276924984,0.034298386,0.004986517,7829.664389
0.957957958,0.073498498,289802189.8,0.020609243,0.015465453,7829.664389
0.902902903,0.122997998,125887687.1,0.084791558,0,7829.664389
0.962962963,0.778553554,262150839.8,0.009354722,0.032604186,5855.466853
0.921921922,0.106731732,215682976.4,0.03445535,0.001115176,4524.187321
0.892892893,0.059309309,168080485.5,0.075421118,0.003991211,7829.664389
0.857857858,0.958008008,0,0.019693098,0.026910823,5855.466853
0.918918919,0.426601602,178336749.8,0.011382276,0.027489766,5855.466853
0.947947948,0.090315315,267887805.7,0.029894321,0.009636432,4524.187321
0.778778779,0.34954955,0,0.019449144,0.007382579,5855.466853
0.92992993,0.858858859,178594807.6,0.038707567,0.008657235,7829.664389
0.930930931,0.508708709,194992019.4,0.024583175,0.012804808,7829.664389
0.957957958,0.297872873,268187666.1,0.028265434,0.008617225,7829.664389
0.941941942,0.121746747,257809143.7,0.01015022,0.022492515,4524.187321
0.922922923,0.051576577,219634350,0.014945319,0.01820185,5855.466853
0.953953954,0.679379379,220356029.6,0.084907424,0.001644325,7829.664389
0.950950951,0.083108108,279657684.6,0.039968675,0.004310528,4524.187321
0.906906907,0.094319319,176421252.6,0.008194297,0.022353141,7829.664389
0.864864865,0.13480981,69955970.69,0.067294536,0.006682109,7829.664389
0.933933934,0.596646647,69955970.69,0.086597706,0.007877489,9220.348761
0.962962963,0.779204204,256793292.8,0.019189556,0.025121002,7829.664389
0.948948949,0.750625626,229940508.7,0.036688625,0.008909528,7829.664389
0.876876877,0.693168168,76231745.31,0.020600697,0.025987236,5855.466853
0.923923924,0.067792793,217201712.5,0.017233647,0.019911811,7829.664389
0.903903904,0.891941942,78794758.37,0.059329228,0.029031059,7829.664389
0.95995996,0.857707708,197570384.7,0.085408276,0.024933191,9220.348761
0.934934935,0.051001001,248953535.6,0.010854125,0.021114131,4524.187321
0.93993994,0.744494494,161933361.6,0.064139331,0.010190114,7829.664389
0.940940941,0.759984985,168080485.5,0.060628557,0.022345916,7829.664389
0.93993994,0.614339339,218992157.8,0.02509957,0.013404712,7829.664389
0.838838839,0.059684685,0,0.078714229,0.010768875,7829.664389
0.888888889,0.34029029,147791527.1,0.019762479,0.018731364,5855.466853
0.926926927,0.75538038,179113568.5,#NAME?,0.00750277,5855.466853
0.95995996,0.669694695,256793292.8,0.027000725,0.012512405,7829.664389
0.944944945,0.147597598,237135784.8,0.017762223,0.018993054,7829.664389
0.914914915,0.932882883,0,0.098952003,0.023683674,9220.348761
0.913913914,0.06991992,198175715.3,#NAME?,0.013504258,7829.664389
0.912912913,0.108133133,186127390.4,0.022399805,0.013891917,7829.664389
0.95995996,0.897297297,196460541,0.088744511,0.012840894,9220.348761
0.886886887,0.164764765,146733119.2,#NAME?,0.008635959,5855.466853
0.95995996,0.21453954,213570444.5,0.096538108,0.006619469,9220.348761
0.958958959,0.479954955,298716472.6,0.013903839,0.029396929,4524.187321
0.874874875,0.509834835,76231745.31,0.03143667,0.016556316,7829.664389
0.881881882,0.11001001,146187716,0.033117269,0.007217719,5855.466853
0.957957958,0.068193193,302099459.3,0.029943231,0.004548644,7829.664389
0.935935936,0.090940941,228955273.3,0.037686462,0.007155886,7829.664389
0.965965966,0.775850851,279936781.6,0.03241448,0.010111049,5855.466853
0.904904905,0.870195195,147250624.8,0.015758244,0.030595191,5855.466853
0.938938939,0.646146146,196715547.6,0.078695785,0.003975334,7829.664389
0.852852853,0.077427427,76231745.31,0.007684291,0.018904273,5855.466853
0.943943944,0.783933934,218696874.6,0.032337011,0.013748418,7829.664389
0.957957958,0.063763764,306737004.1,0.03321954,0.001675232,7829.664389
0.856856857,0.12987988,76231745.31,0.007835938,0.023333592,5855.466853
0.872872873,0.483783784,117661342.6,0.010163735,0.028128129,5855.466853
0.95995996,0.123273273,299033908.3,0.027053947,0.005895338,5855.466853
0.962962963,0.76016016,258354533.9,0.028917989,0.01980283,7829.664389
0.900900901,0.064864865,178870234.7,0.029663447,0.003735877,7829.664389
0.911911912,0.672572573,186768610.2,0.044335946,0.000255398,4524.187321
0.86986987,0.412562563,76231745.31,0.028693795,0.009169785,7829.664389
0.956956957,0.338713714,261350551.6,0.024005547,0.01819792,5855.466853
0.848848849,0.050975976,76231745.31,0.03678305,0.00722672,9220.348761
0.934934935,0.466291291,218696874.6,0.029651375,0.009969762,7829.664389
0.90990991,0.627827828,159416110.7,0.043312585,0.003940681,7829.664389
0.930930931,0.842117117,186423627.5,0.029464529,0.020102961,5855.466853
0.918918919,0.208433433,136174029.1,0.057371776,0.014923173,7829.664389
0.967967968,0.801701702,282590356.7,0.012262055,0.03251268,5855.466853
0.883883884,0.05492993,159416110.7,0.017893574,0.016495433,7829.664389
0.841841842,0.051426426,76231745.31,0.024755651,0.001943557,4524.187321
0.952952953,0.048973974,286705724.7,0.019863275,0.019720269,7829.664389
0.96996997,0.786561562,320803304.7,0.035988404,0.019128785,7829.664389
0.906906907,0.372647648,175794798.5,0.019748858,0.010897733,5855.466853
0.862862863,0.195970971,76231745.31,0.049487415,0,5855.466853
0.871871872,0.461861862,76231745.31,0.031410604,0.008998578,7829.664389
0.908908909,0.057332332,189348160.9,0.027506897,0.010621904,7829.664389
0.948948949,0.579654655,232064044.7,0.02884204,0.011150076,7829.664389
0.960960961,0.122772773,286211436.8,0.006981434,0.024628411,5855.466853
0.864864865,0.251726727,76231745.31,0.035483268,0.003415878,5855.466853
0.968968969,0.791766767,232438768.8,0.111098347,0,9220.348761
0.958958959,0.525650651,289167918.9,0.0231004,0.018682997,4524.187321
0.926926927,0.674124124,142760412.5,0.080052586,0.003996545,7829.664389
0.922922923,0.48023023,179703523.1,0.041036155,0.010244217,5855.466853
0.916916917,0.623498498,123791186.2,0.086277373,0.001461503,7829.664389
0.957957958,0.573798799,189415100.4,0.088476818,0.001176042,9220.348761
0.955955956,0.603878879,246164971,0.035111685,0.014429649,5855.466853
0.8998999,0.112412412,176746412.8,0.024963339,0.007693928,4524.187321
0.907907908,0.429254254,166612936.6,0.006896131,0.028070822,5855.466853
0.964964965,0.320695696,288541163.2,0.015024666,0.026222808,7829.664389
0.956956957,0.082532533,361302602.1,0.025038856,0.01306613,4524.187321
0.882882883,0.131231231,146187716,0.014125557,0.019540605,5855.466853
0.958958959,0.382907908,187257655,#NAME?,0.019012086,9220.348761
0.917917918,0.652302302,168242791.2,0.042726506,0.012078515,5855.466853
0.918918919,0.308508509,205464487.6,0.027442363,0.008024844,4524.187321
0.91991992,0.114114114,199082921.1,0.025870066,0.013174274,5855.466853
0.955955956,0.055205205,308670514.1,0.025897787,0.004051966,5855.466853
0.872872873,0.474049049,76231745.31,0.014740962,0.027370442,7829.664389
0.953953954,0.639864865,196715547.6,0.075803201,0.00618274,7829.664389
0.908908909,0.092692693,196169301.7,0.024467626,0.004135219,4524.187321
0.964964965,0.377652653,292882513.9,0.027160838,0.008587222,5855.466853
0.956956957,0.074399399,284571837,0.017143941,0.017990908,7829.664389
0.917917918,0.101151151,196466583.1,0.040873805,0.000974348,7829.664389
0.921921922,0.04974975,219540834.4,0.025569631,0.013541515,9220.348761
0.892892893,0.104704705,158616738.9,0.016970638,0.015572189,5855.466853
0.922922923,0.116616617,206057962,0.031895204,0.00311769,7829.664389
0.861861862,0.152352352,76231745.31,0.033579879,0.007475684,5855.466853
0.92992993,0.226926927,227173810.2,0.026275763,0.012096063,4524.187321
0.947947948,0.621021021,228351523.7,0.018654274,0.024191527,7829.664389
0.932932933,0.938413413,184689278.5,0.0059323,0.038584931,5855.466853
0.955955956,0.05015015,288541163.2,0.045984774,0.002522489,9220.348761
0.8998999,0.29486987,159682869.2,0.005664791,0.026932684,5855.466853
0.920920921,0.821096096,168722476.7,0.019777,0.024964654,5855.466853
0.893893894,0.138838839,157505349,0.02133604,0.015940385,5855.466853
0.94994995,0.088488488,255879088.3,0.01913164,0.01617228,7829.664389
0.937937938,0.886636637,202889761,0.04036124,0.008991789,7829.664389
0.803803804,0.062962963,0,0.066172889,0.014750238,7829.664389
0.91991992,0.139164164,189348160.9,0.03367412,0.001760475,5855.466853
0.862862863,0.17484985,76231745.31,0.032613948,0.003260916,7829.664389
0.885885886,0.136961962,152828158.6,0.030964831,0.003203394,5855.466853
0.868868869,0.060185185,71559781.8,0.073747916,0.01301228,7829.664389
0.965965966,0.631281281,284571837,0.028321537,0.012355264,7829.664389
0.962962963,0.868618619,218314644.6,0.09489202,0.01922736,9220.348761
0.940940941,0.057732733,258354533.9,0.029658992,0.002649571,5855.466853
0.961961962,0.209834835,372857553,0.027281763,0.014412328,5855.466853
0.918918919,0.306506507,163242632.7,0.069749317,0.009077297,7829.664389
0.943943944,0.781531532,226072662.5,0.033352647,0.009121176,5855.466853
0.926926927,0.0495996,229637901.8,0.029936307,0.006144975,9220.348761
0.952952953,0.060985986,279936781.6,#NAME?,0.012604653,9220.348761
0.957957958,0.537562563,263168536.9,0.038160984,0.004471638,5855.466853
0.960960961,0.88511011,207790688.3,0.077059787,0.004852332,7829.664389
0.958958959,0.527152152,261647138.2,0.05078204,0.000112428,5855.466853
0.948948949,0.684434434,229266879.2,0.029544423,0.011827212,7829.664389
0.954954955,0.086036036,269811400.3,0.030843957,0.008827002,5855.466853
0.960960961,0.170495495,286453017.8,0.016596562,0.019416819,5855.466853
0.897897898,0.099474474,167285332.3,0.017903079,0.016056357,5855.466853
0.873873874,0.124274274,146187716,0.02414129,0.005008019,4524.187321
0.917917918,0.103578579,194955262,0.027986759,0.011997972,7829.664389
0.965965966,0.390865866,345216749.2,0.02725971,0.016889556,7829.664389
0.874874875,0.061961962,156093911.3,0.01955071,0.014707716,4524.187321
0.953953954,0.062862863,289882406.9,0.019198518,0.01737522,7829.664389
0.920920921,0.053878879,215682976.4,0.022721361,0.013243144,7829.664389
0.962962963,0.738513514,266479121.5,0.016732358,0.029033107,7829.664389
0.953953954,0.073923924,274661156,0.0098239,0.022030007,7829.664389
0.885885886,0.892192192,0,0.057505022,0.020172664,7829.664389
0.91991992,0.049299299,229031125.9,0.012011751,0.018029246,5855.466853
0.956956957,0.08470971,276924984,0.007284542,0.023150758,7829.664389
0.937937938,0.870820821,230985859.1,0.012592031,0.03133729,4524.187321
0.904904905,0.088013013,178594807.6,0.015781541,0.021825066,7829.664389
0.907907908,0.471346346,159682869.2,0.030335521,0.016007714,7829.664389
0.963963964,0.803603604,261647138.2,0.027264916,0.022699931,9220.348761
0.955955956,0.112862863,269068543.5,0.01994611,0.014476857,5855.466853
0.955955956,0.444194194,253468156.3,0.053394164,0,7829.664389
0.838838839,0.173373373,0,0.058762281,0.010499778,7829.664389
0.921921922,0.12952953,190960661.4,0.01108144,0.02428801,5855.466853
0.962962963,0.2995996,282028787.5,0.016015316,0.023450827,5855.466853
0.954954955,0.082782783,274114996.4,0.020244933,0.014118618,5855.466853
0.957957958,0.350025025,266424319.8,0.022396965,0.01738642,5855.466853
0.963963964,0.299049049,301728340.6,0.044025522,0,5855.466853
0.948948949,0.620445445,229940508.7,0.030132746,0.01840269,7829.664389
0.957957958,0.23501001,267087870.3,0.044251988,0.007788379,7829.664389
0.964964965,0.357407407,291043275.7,0.027766468,0.009241605,7829.664389
0.922922923,0.469419419,196837015.8,0.033566722,0.004564086,5855.466853
0.956956957,0.459234234,307101752.4,0.034438057,0.004974127,4524.187321
0.966966967,0.64034034,308670514.1,0.020255361,0.023606084,5855.466853
0.864864865,0.507532533,130744148.9,0.010663944,0.022106395,4524.187321
0.960960961,0.16453954,289167918.9,0.036877217,0.00216912,7829.664389
0.913913914,0.068343343,245921151.9,0.017715165,0.007168801,5855.466853
0.817817818,0.808033033,0,0.037535008,0.003959292,5855.466853
0.957957958,0.617292292,249991307.6,0.010920734,0.030381748,7829.664389
0.95995996,0.843343343,248708500.9,0.023140256,0.026572904,7829.664389
0.951951952,0.090790791,257809143.7,#NAME?,0.023298082,7829.664389
0.952952953,0.077002002,266757632.8,0.023529339,0.013333607,5855.466853
0.967967968,0.784634635,232438768.8,0.087844525,0.025796986,9220.348761
0.963963964,0.68983984,274939058.9,0.014154589,0.031088097,7829.664389
0.960960961,0.726501502,255533213.1,0.046456956,0.003794208,7829.664389
0.945945946,0.097447447,256237335.5,0.032331107,0.001920162,5855.466853
0.954954955,0.053778779,304532730.4,0.022161178,0.013893893,4524.187321
0.95995996,0.102627628,286211436.8,0.020520783,0.016231896,5855.466853
0.961961962,0.241091091,289813947,0.036146225,0.002762426,7829.664389
0.927927928,0.227202202,204905316.3,0.014636966,0.023795023,5855.466853
0.90990991,0.136361361,175794798.5,0.011669415,0.02428801,7829.664389
0.913913914,0.161011011,177009097.7,0.041796971,0.00657267,5855.466853
0.95995996,0.092517518,295536334.3,0.039594836,0.000932735,7829.664389
0.855855856,0.271096096,132708675.2,0.010792438,0.018844704,4524.187321
0.903903904,0.91986987,172557260.6,0.006850681,0.0327005,4524.187321
0.938938939,0.728003003,181535696.6,0.083962274,0.001867104,7829.664389
0.932932933,0.805605606,187960253.2,0.048353984,0.0026143,7829.664389
0.948948949,0.620720721,229940508.7,0.007643874,0.030880896,7829.664389
0.958958959,0.102702703,201267501.1,0.09920852,0.003183172,9220.348761
0.915915916,0.511386386,172332552.2,0.024945246,0.019399684,5855.466853
0.914914915,0.078153153,196466583.1,0.012109576,0.021396174,5855.466853
0.931931932,0.127927928,214435674.5,0.006265405,0.024354011,7829.664389
0.941941942,0.722647648,219540834.4,0.044106513,0.014258992,7829.664389
0.944944945,0.127502503,154322511.7,0.089472984,0.009666455,9220.348761
0.927927928,0.479104104,187586192.7,0.021984244,0.019710658,7829.664389
0.945945946,0.316266266,134674600.6,#NAME?,0,9220.348761
0.948948949,0.113063063,259314712.6,0.018193977,0.017033995,5855.466853
0.921921922,0.1253003,193031803,0.021463269,0.015182349,7829.664389
0.952952953,0.065915916,278497150.8,#NAME?,0.013778443,5855.466853
0.927927928,0.362787788,207580550.3,0.028002798,0.006882212,5855.466853
0.903903904,0.05015015,187030807.4,0.023438098,0.013364519,7829.664389
0.967967968,0.769194194,302981544.3,0.022619599,0.023501801,5855.466853
0.940940941,0.175775776,229940508.7,0.026524679,0.007240682,7829.664389
0.934934935,0.068943944,237375752.6,0.033943545,0.00197821,7829.664389
0.862862863,0.678053053,0,0.068871469,0.017779546,7829.664389
0.967967968,0.779604605,305037315.5,0.038944456,0.007952916,7829.664389
0.885885886,0.136936937,146187716,0.025668272,0.01359013,5855.466853
0.930930931,0.399199199,207338411.9,0.039063643,0.003255223,7829.664389
0.950950951,0.074174174,232108677.1,0.096619555,0,9220.348761
0.890890891,0.410335335,146187716,0.048935294,0,7829.664389
0.954954955,0.48043043,248953535.6,0.008435214,0.028685941,7829.664389
0.954954955,0.048773774,368712095.8,0.013116021,0.020918164,4524.187321
0.934934935,0.176601602,239227173.8,0.02487558,0.015667713,4524.187321
0.960960961,0.264214214,285129336.8,0.037208095,0.000482467,5855.466853
0.941941942,0.896746747,169933225.7,0.014785753,0.027561334,5855.466853
0.957957958,0.134309309,276651646,0.041222561,0.005631236,5855.466853
0.965965966,0.538338338,383798188.1,0.019299082,0.0224375,5855.466853
0.902902903,0.333558559,178001090.1,0.01810538,0.022337306,4524.187321
0.958958959,0.078228228,286453017.8,0.01462139,0.022698816,7829.664389
0.966966967,0.858458458,276651646,0.036031497,0.017159581,7829.664389
0.956956957,0.048748749,299033908.3,0.013237827,0.021207328,9220.348761
0.948948949,0.316316316,245256856.1,0.02452197,0.014752381,7829.664389
0.884884885,0.112562563,148927338.5,0.033996711,0.002256067,7829.664389
0.918918919,0.125850851,193031803,0.031268721,0.005014951,5855.466853
0.95995996,0.610735736,262920319.1,0.039484486,0.005046122,5855.466853
0.937937938,0.090815816,253468156.3,0.026719048,0.001888506,4524.187321
0.955955956,0.781706707,238540321.3,0.012799777,0.032604186,7829.664389
0.858858859,0.129154154,76231745.31,0.021006836,0.015136324,7829.664389
0.922922923,0.141566567,196133511.1,0.006406614,0.024956864,7829.664389
0.922922923,0.101651652,207338411.9,0.038749974,0,7829.664389
0.951951952,0.31529029,272947293,0.01524199,0.024368706,4524.187321
0.936936937,0.052677678,248708500.9,0.010941155,0.021205189,9220.348761
0.937937938,0.432007007,219540834.4,0.023683939,0.018413779,7829.664389
0.894894895,0.050475475,177628088.1,0.024862495,0.004994448,4524.187321
0.93993994,0.049299299,259314712.6,0.026390054,0.011133311,7829.664389
0.848848849,0.050975976,76231745.31,0.022460828,0.014954292,9220.348761
0.935935936,0.807932933,150577775.7,0.077548018,0.005921311,7829.664389
0.925925926,0.276626627,76762014.24,0.087426856,0.000383587,9220.348761
0.94994995,0.74476977,228955273.3,0.043062117,0.004991758,7829.664389
0.931931932,0.462987988,202889761,0.022581565,0.021195542,7829.664389
0.941941942,0.108683684,238266143.6,0.042473068,0.005616382,7829.664389
0.922922923,0.563713714,218478201.1,0.034363305,0.005846072,4524.187321
0.918918919,0.049824825,216921681.8,0.021360124,0.008355207,4524.187321
0.962962963,0.619069069,278755529.7,0.024864815,0.013306365,7829.664389
0.815815816,0.165815816,0,0.074210312,0.005732813,7829.664389
0.893893894,0.091141141,168722476.7,0.024103806,0.012794595,5855.466853
0.957957958,0.068643644,294272769.9,0.009231216,0.022137286,7829.664389
0.967967968,0.801676677,313710038.2,0.038324899,0.006560699,5855.466853
0.870870871,0.236061061,69955970.69,0.08938254,0,7829.664389
0.960960961,0.136786787,308340422.4,0.029354758,0.006885266,9220.348761
0.885885886,0.661536537,72989095.33,0.067880414,0.009472564,7829.664389
0.970970971,0.919744745,321340092,0.023693411,0.029899183,7829.664389
0.953953954,0.455680681,269068543.5,0.019472037,0.021189684,4524.187321
0.892892893,0.157732733,158881769.8,0.012476024,0.024791122,5855.466853
0.968968969,0.816066066,301087516.4,0.016884902,0.02818407,5855.466853
0.962962963,0.708558559,276134593.3,0.031877439,0.009055141,5855.466853
0.91991992,0.079604605,206057962,0.019031328,0.016032656,7829.664389
0.948948949,0.124474474,249991307.6,0.037227861,0.008860159,7829.664389
0.941941942,0.514614615,226922939.7,0.02144301,0.021112867,5855.466853
0.923923924,0.049574575,229940508.7,0.027797639,0.007233412,7829.664389
0.92992993,0.116891892,219060597.2,0.042304973,0,5855.466853
0.95995996,0.689314314,256237335.5,0.025403269,0.013260064,5855.466853
0.784784785,0.120545546,0,0.062914492,0.010344877,7829.664389
0.955955956,0.590890891,248473914,0.020145832,0.027162842,7829.664389
0.907907908,0.088613614,194955262,0.043460459,0.002459265,4524.187321
0.958958959,0.048673674,344286995.3,0.037317921,0.001299672,9220.348761
0.906906907,0.547547548,179113568.5,0.026405842,0.019199877,4524.187321
0.953953954,0.048948949,283532116.6,0.008788986,0.021205189,5855.466853
0.95995996,0.670545546,263168536.9,0.033497173,0.008021654,5855.466853
0.907907908,0.050125125,189677478.7,0.010373084,0.021205189,7829.664389
0.95995996,0.558208208,285940446.1,0.019473393,0.023425222,4524.187321
0.937937938,0.548298298,216585440.3,0.02366383,0.01951831,5855.466853
0.953953954,0.389914915,277264802.5,0.036461787,0.003837098,4524.187321
0.958958959,0.912637638,176432491,0.110088939,0.003059262,9220.348761
0.956956957,0.048673674,307101752.4,0.025043905,0.007451266,5855.466853
0.867867868,0.074874875,146187716,0.024362763,0.003974783,5855.466853
0.965965966,0.695820821,292882513.9,0.035438028,0.008229809,7829.664389
0.936936937,0.049299299,248152450.8,0.019525293,0.014840092,7829.664389
0.883883884,0.078953954,125589013.1,0.075850875,0.002949734,7829.664389
0.872872873,0.433108108,0,0.077101893,0.003760576,7829.664389
0.875875876,0.132707708,146187716,0.036658318,0.011490523,4524.187321
0.950950951,0.895995996,229608340.7,0.036350517,0.008993904,5855.466853
0.935935936,0.935085085,226689727.2,0.022104413,0.026976075,4524.187321
0.965965966,0.778203203,279058447.3,0.008851744,0.032655272,7829.664389
0.876876877,0.078653654,146187716,0.024738944,0.012027783,5855.466853
0.961961962,0.63008008,263168536.9,0.009651171,0.030886669,5855.466853
0.966966967,0.597697698,344886657.5,0.023697592,0.021588299,7829.664389
0.956956957,0.617667668,248708500.9,0.029931858,0.018440842,7829.664389
0.930930931,0.476176176,202313758,0.033280597,0.013945371,7829.664389
0.966966967,0.691541542,289802189.8,0.009793636,0.033544728,7829.664389
0.965965966,0.613188188,289167918.9,0.012251238,0.03018757,7829.664389
0.918918919,0.119344344,189348160.9,0.027982067,0.010262292,5855.466853
0.858858859,0.137412412,76231745.31,0.030517891,0.003780093,7829.664389
0.920920921,0.093268268,75458729.94,0.077873954,0.014825688,9220.348761
0.918918919,0.049824825,216585440.3,0.011192274,0.018243352,4524.187321
0.938938939,0.058883884,248953535.6,0.030228842,0.003742664,7829.664389
0.905905906,0.102377377,173701410.4,0.017370356,0.016151958,5855.466853
0.958958959,0.07515015,294540301.8,0.046772222,0.002418768,9220.348761
0.904904905,0.087987988,179516446.4,0.022145745,0.017884817,7829.664389
0.948948949,0.113038038,259314712.6,0.035558171,0.008490985,5855.466853
0.966966967,0.869069069,216308578.9,0.097846462,0.001008833,9220.348761
0.913913914,0.077302302,204905316.3,0.03042396,0.009471215,4524.187321
0.914914915,0.935085085,92254997.61,0.050337579,0.033432435,7829.664389
0.941941942,0.134734735,252393635.6,0.042208716,0,4524.187321
0.926926927,0.051526527,236548264.3,0.011820603,0.018718739,4524.187321
0.937937938,0.548298298,216585440.3,0.013270531,0.02908796,5855.466853
0.938938939,0.144844845,118100429.2,0.09172473,0,9220.348761
0.900900901,0.192392392,122851175.8,0.076115347,0.013254288,7829.664389
0.913913914,0.151201201,178594807.6,0.015975713,0.01920455,5855.466853
0.932932933,0.92545045,194955262,0.058820101,0.001658369,5855.466853
0.95995996,0.735735736,301087516.4,0.052305604,0,4524.187321
0.944944945,0.16534034,239227173.8,0.006098371,0.025691545,5855.466853
0.95995996,0.081806807,297879058,0.008127403,0.023298082,5855.466853
0.940940941,0.055930931,258067909.7,0.020938486,0.013195239,5855.466853
0.856856857,0.688363363,76231745.31,0.022502676,0.019682075,4524.187321
0.946946947,0.14507007,154391849.8,0.09366435,0,9220.348761
0.902902903,0.0502002,188720278.2,0.050877928,0,4524.187321
0.921921922,0.766216216,206777325.5,0.032935087,0.007651786,4524.187321
0.885885886,0.907482482,0,0.057860719,0.018439141,7829.664389
0.948948949,0.427177177,248473914,0.032615661,0.004860339,5855.466853
0.944944945,0.050725726,268492348,0.030485346,0.009386834,4524.187321
0.932932933,0.461086086,209177289.8,0.032471795,0.016067691,7829.664389
0.961961962,0.747472472,268492348,0.023394707,0.020142151,5855.466853
0.945945946,0.43038038,229940508.7,0.026145794,0.010757651,5855.466853
0.936936937,0.087687688,236845986.1,0.018069227,0.01490165,5855.466853
0.908908909,0.057057057,195329354.2,0.030893332,0.003933229,7829.664389
0.926926927,0.049574575,229266879.2,0.022468043,0.015134557,9220.348761
0.961961962,0.304429429,289167918.9,0.031986291,0.00660383,7829.664389
0.944944945,0.812387387,217522915.7,0.033835599,0.017921327,5855.466853
0.956956957,0.082107107,278255323.9,0.02900358,0.011690363,7829.664389
0.928928929,0.208258258,209177289.8,0.015858056,0.02447164,7829.664389
0.955955956,0.082007007,279657684.6,0.024100532,0.013975845,7829.664389
0.938938939,0.126151151,160904039.5,0.090863179,0,9220.348761
0.922922923,0.212737738,188419007.8,0.018633432,0.018813264,7829.664389
0.93993994,0.250025025,200693238.7,0.089922323,0,7829.664389
0.963963964,0.297697698,305141299.4,0.033815723,0.006054898,7829.664389
0.911911912,0.156006006,189042084.1,0.012588501,0.027649551,4524.187321
0.953953954,0.065015015,294272769.9,0.015601258,0.019579001,4524.187321
0.8998999,0.667067067,78084456.69,0.092619395,0,7829.664389
0.940940941,0.768318318,217201712.5,0.029697866,0.01378947,7829.664389
0.857857858,0.709059059,76231745.31,0.023816844,0.019301772,4524.187321
0.964964965,0.358408408,293159693.1,0.039653504,0.002038037,7829.664389
0.886886887,0.946971972,0,0.051012781,0.025311153,7829.664389
0.907907908,0.406656657,169307096.6,0.018727274,0.020854797,7829.664389
0.954954955,0.049824825,307101752.4,0.04409826,0.002590032,7829.664389
0.951951952,0.888088088,230985859.1,0.047956242,0.00476275,7829.664389
0.906906907,0.746971972,69955970.69,0.067173023,0.018318255,7829.664389
0.937937938,0.73536036,109027798.8,0.087781919,0.018716752,9220.348761
0.91991992,0.352427427,208451523.2,0.031420103,0.006128822,4524.187321
0.926926927,0.643218218,216585440.3,0.029799561,0.014890256,4524.187321
0.964964965,0.493218218,289802189.8,0.019700904,0.02280871,7829.664389
0.957957958,0.057057057,303224371.2,0.040125,0.004228184,7829.664389
0.891891892,0.445795796,75458729.94,0.059116845,0.012455612,7829.664389
0.908908909,0.067242242,188188246.2,0.030766758,0.002311565,7829.664389
0.957957958,0.063613614,304183835.5,0.021329357,0.013535838,5855.466853
0.942942943,0.203228228,229266879.2,0.020054607,0.018226413,7829.664389
0.951951952,0.06981982,269353185.6,0.019528574,0.015246398,5855.466853
0.892892893,0.0496997,189361322.8,0.036149632,0.007668652,9220.348761
0.858858859,0.129154154,76231745.31,0.007868309,0.02268393,7829.664389
0.954954955,0.123823824,297609715,0.033002217,0.004404186,4524.187321
0.874874875,0.126276276,147530100.8,0.042644698,0.003887099,4524.187321
0.952952953,0.161361361,279302276.3,0.025072899,0.015277455,4524.187321
