REL,RF,NPC,PFC,WCC,,,,,,REL,RF,NPC,PFC,WCC
0.946946947,0.122622623,169815982.4,0.094750199,0,,,,,,,,,,
0.800800801,0.193793794,0,0.052560053,0,,,,,,,,,,
0.88988989,0.051251251,166369415.2,0.019608753,0.014795876,,,,,,,,,,
0.888888889,0.10035035,157783304.4,0.031911584,0.004524578,,,,,,,,,,
0.952952953,0.642442442,147277124,0.099674197,0,,,,,,,,,,
0.961961962,0.208983984,207514415.9,0.091819736,0.007792377,,,,,,,,,,
0.951951952,0.048948949,282028787.5,0.011076663,0.019173035,,,,,,,,,,
0.950950951,0.130055055,168666181.8,0.093012956,0.004211636,,,,,,,,,,
0.953953954,0.048923924,284571837,0.01954269,0.015504673,,,,,,,,,,
0.935935936,0.085885886,239550232,0.045926993,0,,,,,,,,,,
0.957957958,0.084059059,215644291.3,0.09716217,0.003273511,,,,,,,,,,
0.885885886,0.112237237,148927338.5,0.041993188,0.005857984,,,,,,,,,,
0.953953954,0.086386386,267633766.3,0.020754892,0.015492449,,,,,,,,,,
0.955955956,0.057757758,287028844.8,0.023817434,0.014498504,,,,,,,,,,
0.940940941,0.200925926,120137798.7,0.090473857,0.008506916,,,,,,,,,,
0.870870871,0.050625626,147250624.8,0.027194945,0.004090953,,,,,,,,,,
0.865865866,0.060485485,69955970.69,0.067656994,0.013278871,,,,,,,,,,
0.962962963,0.182857858,215644291.3,0.085643187,0.013858554,,,,,,,,,,
0.938938939,0.89476977,93620950.62,0.090575229,0.006150634,,,,,,,,,,
0.951951952,0.072372372,184802826.7,0.096353544,0,,,,,,,,,,
0.950950951,0.41971972,156443771.4,0.082162933,0.017018837,,,,,,,,,,
0.924924925,0.054704705,108066325.1,0.082494172,0.014286476,,,,,,,,,,
0.955955956,0.056206206,276505621.8,0.082955244,0.009028965,,,,,,,,,,
0.948948949,0.216141141,144062140.6,0.100505661,0,,,,,,,,,,
0.934934935,0.092992993,129033879.9,0.092952562,0,,,,,,,,,,
0.961961962,0.781581582,259314712.6,0.048067991,0.004737538,,,,,,,,,,
0.961961962,0.442417417,187884301,0.100986033,0,,,,,,,,,,
0.943943944,0.087012012,158292276,0.102494793,0.000157912,,,,,,,,,,
0.960960961,0.25005005,207271448.3,0.08428605,0.014364653,,,,,,,,,,
0.961961962,0.157557558,210142285.6,0.101451047,0,,,,,,,,,,
0.960960961,0.17515015,221042711.4,0.083958857,0.004788425,,,,,,,,,,
0.907907908,0.067442442,188419007.8,0.032983564,0.003328725,,,,,,,,,,
0.966966967,0.794419419,285616659.2,0.038779956,0.008003598,,,,,,,,,,
0.952952953,0.082432432,209213433.2,0.084410252,0,,,,,,,,,,
0.90990991,0.186561562,0,0.084861878,0.013877365,,,,,,,,,,
0.873873874,0.062187187,154945265.5,0.029206521,0.00402081,,,,,,,,,,
0.94994995,0.100325325,173173573,0.076826352,0.014634688,,,,,,,,,,
0.960960961,0.381931932,193121440.2,0.08284245,0.012935333,,,,,,,,,,
0.944944945,0.503678679,128452918.9,0.087779431,0.002691458,,,,,,,,,,
0.934934935,0.063263263,145026982.5,0.082854478,0.000192835,,,,,,,,,,
0.908908909,0.057432432,188720278.2,0.016564847,0.018831711,,,,,,,,,,
0.943943944,0.102852853,150320735.5,0.088582419,0,,,,,,,,,,
0.965965966,0.598798799,283765396.3,0.030337165,0.018253075,,,,,,,,,,
0.757757758,0.137087087,0,0.005657492,0.014487381,,,,,,,,,,
0.896896897,0.049624625,198592342.6,0.024880454,0.008570897,,,,,,,,,,
0.917917918,0.061611612,209816133.2,0.025841613,0.007396413,,,,,,,,,,
0.882882883,0.052427427,159416110.7,0.024756439,0.00758915,,,,,,,,,,
0.885885886,0.05492993,158881769.8,0.013656837,0.021207328,,,,,,,,,,
0.883883884,0.108958959,148076146.5,0.024518251,0.014132585,,,,,,,,,,
0.90990991,0.05005005,199460318.3,0.018680574,0.017632478,,,,,,,,,,
0.938938939,0.091766767,143545944.3,0.09301436,0,,,,,,,,,,
0.942942943,0.070820821,168423422.4,0.080244863,0.014825688,,,,,,,,,,
0.935935936,0.261511512,86034464.58,0.09970168,0,,,,,,,,,,
0.925925926,0.095445445,69955970.69,0.087716959,0,,,,,,,,,,
0.952952953,0.056281281,280211010.8,0.024912558,0.008451686,,,,,,,,,,
0.775775776,0.09039039,0,0.047611661,0.00011294,,,,,,,,,,
0.876876877,0.083783784,146187716,0.031760857,0.004607234,,,,,,,,,,
0.957957958,0.291641642,178359542.6,0.08937783,0.01205726,,,,,,,,,,
0.955955956,0.093693694,199310987.1,0.108083879,0,,,,,,,,,,
0.941941942,0.225425425,124462398.5,0.078801603,0.014759905,,,,,,,,,,
0.963963964,0.294644645,231495570.3,0.098277055,0,,,,,,,,,,
0.945945946,0.051251251,175972351.6,0.079341823,0.014349174,,,,,,,,,,
0.961961962,0.259334334,296098509.1,0.041356831,0,,,,,,,,,,
0.955955956,0.082607608,277264802.5,0.022554065,0.019310986,,,,,,,,,,
0.953953954,0.062762763,268036595.3,0.082830735,0.009371049,,,,,,,,,,
0.94994995,0.064714715,267633766.3,0.008524609,0.021340062,,,,,,,,,,
0.915915916,0.0497998,209177289.8,0.015698251,0.018709293,,,,,,,,,,
0.93993994,0.186211211,105807947,0.097657398,0.003048302,,,,,,,,,,
0.95995996,0.142667668,218590463.9,0.079579075,0.014487381,,,,,,,,,,
0.936936937,0.092992993,235653471.4,0.031736279,0.004644982,,,,,,,,,,
0.933933934,0.206631632,73397662.41,0.082792101,0.014304159,,,,,,,,,,
0.963963964,0.086836837,281393384.5,0.114976632,0,,,,,,,,,,
0.954954955,0.396046046,174505990.9,0.078004071,0.018258756,,,,,,,,,,
0.945945946,0.710585586,119880652.4,0.077390647,0.027948143,,,,,,,,,,
0.954954955,0.085960961,194824786.9,0.076492845,0.014793044,,,,,,,,,,
0.935935936,0.140415415,104366084.5,0.090652323,0.007883831,,,,,,,,,,
0.913913914,0.392517518,0,0.094140888,0.008942302,,,,,,,,,,
0.942942943,0.177827828,131263085.2,0.088963583,0.000214708,,,,,,,,,,
0.773773774,0.233483483,0,0.014233754,0.009415144,,,,,,,,,,
0.951951952,0.075600601,184570143.4,0.082974847,0.014286476,,,,,,,,,,
0.943943944,0.116191191,142893456.9,0.087667585,0.012325213,,,,,,,,,,
0.903903904,0.0502002,186768610.2,0.032243788,0.00121302,,,,,,,,,,
0.8998999,0.0503003,177313292.5,0.010810086,0.021114131,,,,,,,,,,
0.932932933,0.059084084,239227173.8,0.018486818,0.015453063,,,,,,,,,,
0.933933934,0.431581582,69955970.69,0.091342749,0.000499463,,,,,,,,,,
0.945945946,0.07027027,173705038.4,0.089585225,0.009272363,,,,,,,,,,
0.962962963,0.466416416,209384913.8,0.091273039,0.001315996,,,,,,,,,,
0.93993994,0.818343343,94404815.86,0.10842089,0.002277506,,,,,,,,,,
0.958958959,0.186711712,189245676.6,0.101971087,0,,,,,,,,,,
0.962962963,0.179154154,232108677.1,0.096490217,0.005710988,,,,,,,,,,
0.961961962,0.136286286,351517766.3,0.026962726,0.007616454,,,,,,,,,,
0.970970971,0.166841842,297077921.4,0.087414418,0.013132715,,,,,,,,,,
0.894894895,0.051826827,193195155.2,0.019725958,0.014807396,,,,,,,,,,
0.848848849,0.050975976,76231745.31,0.01952134,0.017939912,,,,,,,,,,
0.961961962,0.267892893,308670514.1,0.031655869,0.005408238,,,,,,,,,,
0.955955956,0.418543544,169689406.6,0.097910694,0,,,,,,,,,,
0.891891892,0.053278278,169610694.2,0.024084719,0.014128329,,,,,,,,,,
0.897897898,0.05035035,178001090.1,0.029985588,0.004814133,,,,,,,,,,
0.905905906,0.050075075,192709948.2,0.008406305,0.021207328,,,,,,,,,,
0.960960961,0.112237237,215644291.3,0.08503808,0.002403664,,,,,,,,,,
0.935935936,0.747922923,69955970.69,0.101124315,0.000482728,,,,,,,,,,
0.96996997,0.907157157,287698783.3,0.030736697,0.022414832,,,,,,,,,,
0.946946947,0.076651652,178359542.6,0.088503182,0,,,,,,,,,,
0.937937938,0.049274274,248708500.9,0.018641316,0.019498906,,,,,,,,,,
0.95995996,0.061036036,343109363.5,0.029869273,0.004802013,,,,,,,,,,
0.961961962,0.23018018,305141299.4,0.038841594,0.000929363,,,,,,,,,,
0.96996997,0.890815816,289802189.8,0.023848994,0.025172354,,,,,,,,,,
0.785785786,0.068243243,87580958.67,0.01658538,0.013100076,,,,,,,,,,
0.926926927,0.04964965,228351523.7,0.028293536,0.004987855,,,,,,,,,,
0.964964965,0.838763764,274114996.4,0.039832023,0.007373176,,,,,,,,,,
0.951951952,0.079454454,266757632.8,0.024463874,0.008357814,,,,,,,,,,
0.953953954,0.086436436,267335876.7,0.006878328,0.023150758,,,,,,,,,,
0.910910911,0.233708709,0,0.082121201,0.015682146,,,,,,,,,,
0.937937938,0.049299299,248953535.6,0.028109696,0.008059224,,,,,,,,,,
0.966966967,0.412062062,232438768.8,0.078018212,0.017226214,,,,,,,,,,
0.934934935,0.140415415,100619502.9,0.087606595,0.01229243,,,,,,,,,,
0.936936937,0.077552553,234144416.4,0.033462449,0.008503257,,,,,,,,,,
0.951951952,0.052702703,213246113.8,0.084676801,0.008460228,,,,,,,,,,
0.96996997,0.909084084,232438768.8,0.108454772,0.006724197,,,,,,,,,,
0.941941942,0.096721722,154656340.3,0.094444107,0,,,,,,,,,,
0.940940941,0.081581582,244617006.9,0.029496462,0.00474079,,,,,,,,,,
0.86986987,0.059134134,82738903.89,0.060347286,0.009870782,,,,,,,,,,
0.895895896,0.050525526,173171820.8,0.023906987,0.00768941,,,,,,,,,,
0.956956957,0.049924925,342013183.7,0.029732964,0.004649614,,,,,,,,,,
0.932932933,0.132782783,87056631.96,0.088419998,0.011685835,,,,,,,,,,
0.935935936,0.071396396,238540321.3,0.023603924,0.013198979,,,,,,,,,,
0.966966967,0.783558559,279657684.6,0.03807315,0.016632208,,,,,,,,,,
0.948948949,0.086161161,256479345.4,0.032680403,0.001753248,,,,,,,,,,
0.877877878,0.058808809,117581242.4,0.060895247,0.009666006,,,,,,,,,,
0.936936937,0.603678679,77959843.77,0.099829471,0.007779289,,,,,,,,,,
0.933933934,0.223998999,79769550.03,0.087390573,0.001245635,,,,,,,,,,
0.932932933,0.051676677,138989744.4,0.110323745,0,,,,,,,,,,
0.933933934,0.058983984,239853320.6,0.031124241,0.008732634,,,,,,,,,,
0.943943944,0.153703704,134956003.2,0.088260416,0.005771483,,,,,,,,,,
0.966966967,0.776076076,294540301.8,0.042602955,0.008097497,,,,,,,,,,
0.938938939,0.061711712,169689406.6,0.081789747,0.004566276,,,,,,,,,,
0.953953954,0.181631632,178359542.6,0.087442718,0.001091103,,,,,,,,,,
0.94994995,0.051151151,190653823.4,0.087563329,0.000330874,,,,,,,,,,
0.958958959,0.202627628,185940465.8,0.086029439,0.01349692,,,,,,,,,,
0.915915916,0.054004004,209519658.9,0.009185147,0.021205189,,,,,,,,,,
0.891891892,0.053253253,169852695.9,0.032590976,0.003997674,,,,,,,,,,
0.941941942,0.113788789,143213239.3,0.093557003,0,,,,,,,,,,
0.961961962,0.24029029,297879058,0.038865437,0.009776941,,,,,,,,,,
0.954954955,0.068343343,279657684.6,0.021439114,0.015563144,,,,,,,,,,
0.88988989,0.051101101,168616883.4,0.012833888,0.019642852,,,,,,,,,,
0.803803804,0.063138138,0,0.063527652,0.009236949,,,,,,,,,,
0.888888889,0.049974975,176851248.2,0.031525816,0.010266675,,,,,,,,,,
0.952952953,0.08953954,265935611.3,0.028100348,0.004506675,,,,,,,,,,
0.956956957,0.123148148,186194486.5,0.10441702,0,,,,,,,,,,
0.884884885,0.057857858,125589013.1,0.05404672,0.0163427,,,,,,,,,,
0.892892893,0.053278278,169852695.9,0.018325414,0.018257447,,,,,,,,,,
0.852852853,0.092342342,76231745.31,0.023426892,0.009427148,,,,,,,,,,
0.882882883,0.087637638,149220840.6,0.026198946,0.007235073,,,,,,,,,,
0.943943944,0.33043043,129033879.9,0.096394229,0,,,,,,,,,,
0.921921922,0.064314314,98528890.87,0.077327803,0.014825688,,,,,,,,,,
0.926926927,0.05452953,119880652.4,0.089359618,0.009788061,,,,,,,,,,
0.897897898,0.04964965,197847000.3,0.021029774,0.015750404,,,,,,,,,,
0.880880881,0.058458458,127958945.5,0.060581711,0.009858938,,,,,,,,,,
0.95995996,0.271821822,189933957,0.098748865,0,,,,,,,,,,
0.770770771,0.063688689,0,0.059399256,0.015288802,,,,,,,,,,
0.933933934,0.203328328,93378948.93,0.0967977,0,,,,,,,,,,
0.946946947,0.915890891,123321532.5,0.089408034,0.01248241,,,,,,,,,,
0.931931932,0.069694695,228020443.8,0.043204764,0,,,,,,,,,,
