Realization	utility	WSS	week	infra.
451	0	0	1356	9
452	0	0	417	7
452	0	0	1304	8
453	0	0	365	7
453	0	0	782	8
453	0	0	1200	9
454	0	0	417	7
454	0	0	1252	8
455	0	0	417	7
455	0	0	1461	8
456	0	0	365	7
456	0	0	991	8
457	0	0	365	7
457	0	0	939	8
457	0	0	1878	9
458	0	0	365	7
458	0	0	834	8
458	0	0	1408	9
459	0	0	313	7
459	0	0	730	8
459	0	0	1043	9
460	0	0	365	7
460	0	0	834	8
460	0	0	1356	9
461	0	0	417	7
461	0	0	1095	8
462	0	0	365	7
462	0	0	782	8
462	0	0	1200	9
463	0	0	365	7
463	0	0	991	8
464	0	0	365	7
464	0	0	834	8
464	0	0	1304	9
465	0	0	417	7
465	0	0	1252	8
466	0	0	365	7
466	0	0	991	8
467	0	0	365	7
467	0	0	782	8
467	0	0	1252	9
468	0	0	417	7
468	0	0	1200	8
469	0	0	313	7
469	0	0	730	8
469	0	0	1095	9
470	0	0	365	7
470	0	0	782	8
470	0	0	1304	9
471	0	0	417	7
471	0	0	1356	8
472	0	0	365	7
472	0	0	939	8
472	0	0	1617	9
473	0	0	417	7
473	0	0	1148	8
474	0	0	365	7
474	0	0	887	8
474	0	0	1565	9
475	0	0	417	7
475	0	0	1356	8
476	0	0	365	7
476	0	0	782	8
476	0	0	1200	9
477	0	0	365	7
477	0	0	782	8
477	0	0	1304	9
478	0	0	417	7
478	0	0	1408	8
479	0	0	365	7
479	0	0	834	8
479	0	0	1356	9
480	0	0	365	7
480	0	0	887	8
480	0	0	1565	9
481	0	0	417	7
481	0	0	1148	8
482	0	0	365	7
482	0	0	991	8
483	0	0	417	7
483	0	0	1095	8
484	0	0	365	7
484	0	0	834	8
484	0	0	1461	9
485	0	0	365	7
485	0	0	939	8
485	0	0	1774	9
486	0	0	469	7
486	0	0	1513	8
487	0	0	365	7
487	0	0	887	8
487	0	0	1565	9
488	0	0	313	7
488	0	0	730	8
488	0	0	1095	9
489	0	0	365	7
489	0	0	834	8
489	0	0	1356	9
490	0	0	365	7
490	0	0	939	8
490	0	0	1774	9
491	0	0	417	7
491	0	0	1095	8
492	0	0	313	7
492	0	0	730	8
492	0	0	1095	9
493	0	0	365	7
493	0	0	782	8
493	0	0	1200	9
494	0	0	365	7
494	0	0	887	8
494	0	0	1565	9
495	0	0	417	7
495	0	0	1513	8
496	0	0	313	7
496	0	0	730	8
496	0	0	1095	9
497	0	0	365	7
497	0	0	939	8
497	0	0	1930	9
498	0	0	417	7
498	0	0	1304	8
499	0	0	365	7
499	0	0	782	8
499	0	0	1252	9
500	0	0	365	7
500	0	0	939	8
500	0	0	1930	9
501	0	0	417	7
501	0	0	1408	8
502	0	0	365	7
502	0	0	1043	8
503	0	0	417	7
503	0	0	1408	8
504	0	0	365	7
504	0	0	782	8
504	0	0	1304	9
505	0	0	365	7
505	0	0	834	8
505	0	0	1461	9
506	0	0	313	7
506	0	0	730	8
506	0	0	1148	9
507	0	0	417	7
507	0	0	1252	8
508	0	0	417	7
508	0	0	1252	8
509	0	0	417	7
509	0	0	1148	8
510	0	0	313	7
510	0	0	730	8
510	0	0	1148	9
511	0	0	365	7
511	0	0	1043	8
512	0	0	417	7
512	0	0	1356	8
513	0	0	313	7
513	0	0	730	8
513	0	0	1148	9
514	0	0	365	7
514	0	0	939	8
514	0	0	1826	9
515	0	0	313	7
515	0	0	730	8
515	0	0	1095	9
516	0	0	365	7
516	0	0	834	8
516	0	0	1304	9
517	0	0	365	7
517	0	0	991	8
518	0	0	417	7
518	0	0	1356	8
519	0	0	365	7
519	0	0	782	8
519	0	0	1252	9
520	0	0	417	7
520	0	0	1356	8
521	0	0	365	7
521	0	0	834	8
521	0	0	1408	9
522	0	0	417	7
522	0	0	1513	8
523	0	0	365	7
523	0	0	730	8
523	0	0	1200	9
