0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0water_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1water_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
58.0314,85.139,1.18123,0.24,0.04,2.99876,3.29971,0,0.526728,4.47552,9.27687e+06,2.78191e+07,0,389008,0,0,96.1239,98.274,1.87944,1,1,1.85784,2.04429,0,1.32144,2.1168,9.27687e+06,1.72349e+07,0,483123,0,0
56.5863,85.139,1.38949,0.24,0.04,2.9991,3.30008,0,0.561968,4.47552,9.27687e+06,2.78223e+07,0,389052,0,0,95.6774,98.274,2.10823,1,1,1.85805,2.04452,0,1.43537,2.1168,9.27687e+06,1.72369e+07,0,483177,0,0
55.1235,85.139,1.3456,0.26,0.04,2.99943,3.30045,0,0.562031,4.47552,9.27687e+06,2.78254e+07,0,389095,0,0,94.987,98.274,1.72766,1,1,1.85825,2.04474,0,1.43553,2.1168,9.27687e+06,1.72388e+07,0,483231,0,0
53.2376,85.139,0.920099,0.26,0.04,2.99977,3.30082,0,0.562094,4.47552,9.27687e+06,2.78285e+07,0,389139,0,0,94.4577,98.274,1.47463,1,1,1.85846,2.04497,0,1.43569,2.1168,9.27687e+06,1.72407e+07,0,483285,0,0
51.2742,85.139,0.828777,0.24,0.04,3.0001,3.30119,0,0.562157,4.47552,9.27687e+06,2.78316e+07,0,389182,0,0,93.9188,98.274,1.61698,1,1,1.85867,2.0452,0,1.43585,2.1168,9.27687e+06,1.72426e+07,0,483339,0,0
49.4054,85.139,0.796687,0.24,0.04,2.90889,3.20082,0,0.56222,4.47552,9.27687e+06,2.69854e+07,0,377350,0,0,93.4091,98.274,1.8592,1,1,1.76944,1.94701,0,1.43601,2.1168,9.27687e+06,1.64148e+07,0,460135,0,0
47.6345,85.139,0.901011,0.29,0.04,2.90922,3.20118,0,0.545126,4.47552,9.27687e+06,2.69884e+07,0,377392,0,0,92.934,98.274,1.75382,1,1,1.76964,1.94723,0,1.36707,2.1168,9.27687e+06,1.64167e+07,0,460186,0,0
46.3734,85.139,1.40498,0.31,0.04,2.90954,3.20154,0,0.545187,4.47552,9.27687e+06,2.69915e+07,0,377434,0,0,92.6324,98.274,3.01128,1,1,1.76983,1.94745,0,1.36722,2.1168,9.27687e+06,1.64185e+07,0,460238,0,0
45.0276,85.139,1.3493,0.29,0.04,2.90987,3.20189,0,0.545248,4.47552,9.27687e+06,2.69945e+07,0,377476,0,0,92.2977,98.274,2.72796,1,1,1.77003,1.94767,0,1.36737,2.1168,9.27687e+06,1.64204e+07,0,460289,0,0
44.184,85.139,1.77838,0.33,0.04,2.83502,3.11953,0,0.545309,4.47552,4.73513e+06,1.34242e+07,0,367766,0,0,91.923,98.274,1.83748,0,1,1.68878,1.85826,0,1.36753,2.1168,8.20631e+06,1.38587e+07,0,439160,0,0
43.143,85.139,1.55299,0.34,0.04,2.83533,3.11988,0,0.531282,4.47552,4.73513e+06,1.34257e+07,0,367807,0,0,91.5882,98.274,1.58656,0,1,1.68897,1.85847,0,1.30475,2.1168,8.20631e+06,1.38602e+07,0,439210,0,0
43.419,85.139,2.90937,0.35,0.04,2.83565,3.12023,0,0.531341,4.47552,4.73513e+06,1.34272e+07,0,367848,0,0,91.6646,98.274,4.64045,0,1,1.68916,1.85868,0,1.3049,2.1168,8.20631e+06,1.38618e+07,0,439259,0,0
46.0098,85.139,5.35113,0.35,0.04,2.83597,3.12058,0,0.531401,4.47552,4.73513e+06,1.34287e+07,0,367890,0,0,92.3076,98.274,5.25262,0,1,1.68935,1.85889,0,1.30504,2.1168,8.20631e+06,1.38633e+07,0,439308,0,0
48.1682,85.139,4.84001,0.33,0.04,2.62268,2.88588,0,0.53146,4.47552,4.73513e+06,1.24187e+07,0,340221,0,0,93.0698,98.274,4.5848,0,1,1.51983,1.67235,0,1.30519,2.1168,8.20631e+06,1.24722e+07,0,395225,0,0
54.8186,85.139,9.41724,0.33,0.04,2.58104,2.88621,0,0.49149,4.47552,4.73513e+06,1.22216e+07,0,340259,0,0,95.1337,98.274,8.4802,0,1,1.56192,1.67254,0,1.17422,2.1168,8.20631e+06,1.28176e+07,0,395269,0,0
58.8578,85.139,6.78596,0.32,0.04,2.58152,2.88653,0,0.483688,4.47552,4.73513e+06,1.22239e+07,0,340297,0,0,95.7189,98.274,4.89514,0,1,1.56191,1.67273,0,1.20674,2.1168,8.20631e+06,1.28175e+07,0,395313,0,0
61.813,85.139,5.89306,0.29,0.04,2.582,2.88685,0,0.483778,4.47552,4.73513e+06,1.22261e+07,0,340335,0,0,95.9647,98.274,4.13516,0,1,1.56189,1.67291,0,1.20673,2.1168,8.20631e+06,1.28173e+07,0,395357,0,0
64.5751,85.139,5.73711,0.32,0.04,2.58248,2.88717,0,0.483868,4.47552,4.73513e+06,1.22284e+07,0,340373,0,0,96.2202,98.274,3.68287,0,1,1.56187,1.6731,0,1.20672,2.1168,8.20631e+06,1.28172e+07,0,395401,0,0
68.1625,85.139,6.61949,0.26,0.04,2.66516,2.97795,0,0.483958,4.47552,4.73513e+06,1.26199e+07,0,351075,0,0,98.1421,98.274,6.57994,0,1,1.61102,1.72739,0,1.2067,2.1168,8.20631e+06,1.32205e+07,0,408231,0,0
68.7443,85.139,3.92114,0.2,0.04,2.92393,2.97826,0,0.499452,4.47552,3.94875e+06,1.15459e+07,0,351111,0,0,98.9657,98.274,5.25205,0,1,1.69606,1.72757,0,1.24467,2.1168,8.20631e+06,1.39184e+07,0,408274,0,0
68.6816,85.139,3.14267,0.21,0.04,2.86991,2.97857,0,0.547945,4.47552,3.94875e+06,1.13325e+07,0,351148,0,0,99.3022,98.274,4.36029,0,1,1.66472,1.72775,0,1.31037,2.1168,8.20631e+06,1.36612e+07,0,408316,0,0
68.4807,85.139,2.86262,0.25,0.04,2.70719,2.97888,0,0.53782,4.47552,4.73513e+06,1.28189e+07,0,351185,0,0,99.3022,98.274,4.16182,0,1,1.57034,1.72793,0,1.28616,2.1168,8.20631e+06,1.28867e+07,0,408359,0,0
67.3421,85.139,2.10331,0.29,0.04,2.97156,3.26978,0,0.507328,4.47552,9.27687e+06,2.75668e+07,0,385479,0,0,99.3022,98.274,4.17493,1,1,1.75516,1.9313,0,1.21324,2.1168,9.27687e+06,1.62824e+07,0,456421,0,0
68.437,85.139,4.45667,0.36,0.04,2.97187,3.27012,0,0.55687,4.47552,9.27687e+06,2.75697e+07,0,385520,0,0,99.2773,98.274,4.82738,1,1,1.75534,1.9315,0,1.35603,2.1168,9.27687e+06,1.62841e+07,0,456469,0,0
67.4714,85.139,2.28392,0.33,0.04,2.97218,3.27046,0,0.556929,4.47552,9.27687e+06,2.75726e+07,0,385560,0,0,98.9781,98.274,2.88342,1,1,1.75553,1.93171,0,1.35618,2.1168,9.27687e+06,1.62858e+07,0,456517,0,0
66.2396,85.139,1.924,0.39,0.04,2.97249,3.27081,0,0.556987,4.47552,9.27687e+06,2.75754e+07,0,385600,0,0,99.2316,98.274,2.40856,1,1,1.75571,1.93191,0,1.35632,2.1168,9.27687e+06,1.62875e+07,0,456565,0,0
70.6526,85.139,7.54592,0.41,0.04,2.59598,2.85651,0,0.557045,4.47552,4.73513e+06,1.22923e+07,0,336758,0,0,99.3022,98.274,6.10249,0,1,1.50798,1.65931,0,1.35646,2.1168,8.20631e+06,1.23749e+07,0,392143,0,0
72.6766,85.139,5.08335,0.38,0.04,2.54129,2.85681,0,0.486487,4.47552,4.73513e+06,1.20333e+07,0,336794,0,0,99.3022,98.274,5.73353,0,1,1.5631,1.65949,0,1.16506,2.1168,8.20631e+06,1.28273e+07,0,392184,0,0
73.6178,85.139,3.9908,0.39,0.04,2.54174,2.85711,0,0.476238,4.47552,4.73513e+06,1.20355e+07,0,336829,0,0,99.3022,98.274,5.51088,0,1,1.56309,1.65966,0,1.20765,2.1168,8.20631e+06,1.28272e+07,0,392225,0,0
75.3093,85.139,4.76121,0.43,0.04,2.54218,2.85741,0,0.476321,4.47552,4.73513e+06,1.20376e+07,0,336864,0,0,99.3022,98.274,5.05414,0,1,1.56307,1.65984,0,1.20764,2.1168,8.20631e+06,1.2827e+07,0,392267,0,0
77.3361,85.139,5.1455,0.37,0.04,2.54263,2.85771,0,0.476405,4.47552,4.73513e+06,1.20397e+07,0,336900,0,0,99.3022,98.274,5.61178,0,1,1.56305,1.66001,0,1.20763,2.1168,8.20631e+06,1.28269e+07,0,392308,0,0
80.8361,85.139,6.81431,0.4,0.04,2.63798,2.96243,0,0.476488,4.47552,4.73513e+06,1.24912e+07,0,349246,0,0,99.3022,98.274,7.60695,0,1,1.62372,1.72696,0,1.20762,2.1168,8.20631e+06,1.33247e+07,0,408129,0,0
82.5429,85.139,4.94968,0.31,0.04,2.69253,2.96274,0,0.494357,4.47552,4.73513e+06,1.27495e+07,0,349282,0,0,99.3022,98.274,5.446,0,1,1.56961,1.72714,0,1.25449,2.1168,8.20631e+06,1.28807e+07,0,408172,0,0
83.553,85.139,4.19305,0.32,0.04,2.69281,2.96305,0,0.50458,4.47552,4.73513e+06,1.27508e+07,0,349319,0,0,99.3022,98.274,4.52504,0,1,1.56978,1.72732,0,1.21268,2.1168,8.20631e+06,1.28821e+07,0,408214,0,0
84.1929,85.139,3.80533,0.31,0.04,2.69309,2.96336,0,0.504633,4.47552,4.73513e+06,1.27521e+07,0,349356,0,0,99.3022,98.274,4.1104,0,1,1.56994,1.7275,0,1.21281,2.1168,8.20631e+06,1.28834e+07,0,408257,0,0
84.7374,85.139,3.60012,0.29,0.04,2.65625,2.92283,0,0.504686,4.47552,4.73513e+06,1.25777e+07,0,344577,0,0,99.3022,98.274,4.82543,0,1,1.54653,1.70174,0,1.21294,2.1168,8.20631e+06,1.26913e+07,0,402169,0,0
84.9647,85.139,3.25893,0.25,0.04,2.64399,2.92313,0,0.497782,4.47552,4.73513e+06,1.25196e+07,0,344613,0,0,99.3022,98.274,4.09596,0,1,1.55924,1.70191,0,1.19485,2.1168,8.20631e+06,1.27956e+07,0,402211,0,0
85.139,85.139,3.8871,0.21,0.04,2.80442,2.92344,0,0.495483,4.47552,3.94875e+06,1.1074e+07,0,344649,0,0,99.3022,98.274,4.28478,0,1,1.65236,1.70209,0,1.20467,2.1168,8.20631e+06,1.35598e+07,0,402253,0,0
84.9745,85.139,2.979,0.13,0.04,2.91156,2.92375,0,0.525549,4.47552,3.94875e+06,1.1497e+07,0,344685,0,0,99.3022,98.274,4.02895,0,1,1.71446,1.70227,0,1.27662,2.1168,8.20631e+06,1.40694e+07,0,402295,0,0
84.5571,85.139,2.78729,0.18,0.04,3.05075,3.06276,0,0.545626,4.47552,3.94875e+06,1.20467e+07,0,361074,0,0,99.3022,98.274,3.61117,0,1,1.8065,1.79449,0,1.32459,2.1168,8.20631e+06,1.48247e+07,0,424090,0,0
84.0337,85.139,2.70894,0.18,0.04,3.06308,3.06308,0,0.571711,4.47552,3.94875e+06,1.20954e+07,0,361112,0,0,99.3022,98.274,3.59766,0,1,1.79468,1.79468,0,1.3957,2.1168,8.20631e+06,1.47277e+07,0,424134,0,0
83.3791,85.139,2.5724,0.15,0.04,3.0634,3.0634,0,0.574022,4.47552,3.94875e+06,1.20966e+07,0,361150,0,0,99.3022,98.274,3.7055,0,1,1.79487,1.79487,0,1.38657,2.1168,8.20631e+06,1.47292e+07,0,424179,0,0
82.5375,85.139,2.3874,0.13,0.04,3.06373,3.06373,0,0.574082,4.47552,3.94875e+06,1.20979e+07,0,361187,0,0,99.3022,98.274,3.56053,0,1,1.79506,1.79506,0,1.38672,2.1168,8.20631e+06,1.47308e+07,0,424223,0,0
81.7854,85.139,2.40987,0.12,0.04,3.06405,3.06405,0,0.574142,4.47552,3.94875e+06,1.20992e+07,0,361225,0,0,99.3022,98.274,3.5339,0,1,1.79524,1.79524,0,1.38686,2.1168,8.20631e+06,1.47323e+07,0,424268,0,0
81.3747,85.139,2.75073,0.13,0.04,3.03692,3.03692,0,0.574202,4.47552,3.94875e+06,1.1992e+07,0,358027,0,0,99.3022,98.274,3.42389,0,1,1.84605,1.84605,0,1.38701,2.1168,8.20631e+06,1.51492e+07,0,436274,0,0
80.801,85.139,2.58516,0.11,0.04,3.03724,3.03724,0,0.569119,4.47552,3.94875e+06,1.19933e+07,0,358065,0,0,99.3022,98.274,3.2622,0,1,1.84624,1.84624,0,1.42626,2.1168,8.20631e+06,1.51508e+07,0,436320,0,0
80.0104,85.139,2.3617,0.1,0.04,3.03756,3.03756,0,0.569179,4.47552,3.94875e+06,1.19946e+07,0,358103,0,0,99.3022,98.274,3.19678,0,1,1.84644,1.84644,0,1.42641,2.1168,8.20631e+06,1.51524e+07,0,436365,0,0
79.0202,85.139,2.14116,0.09,0.04,3.03788,3.03788,0,0.569239,4.47552,3.94875e+06,1.19958e+07,0,358140,0,0,99.3022,98.274,2.91571,0,1,1.84663,1.84663,0,1.42656,2.1168,8.20631e+06,1.5154e+07,0,436411,0,0
78.1596,85.139,2.29442,0.16,0.04,3.1091,3.1091,0,0.569298,4.47552,3.94875e+06,1.22771e+07,0,366537,0,0,99.2638,98.274,3.02264,0,1,1.89195,1.89195,0,1.42671,2.1168,8.20631e+06,1.55259e+07,0,447122,0,0
77.0878,85.139,2.07362,0.16,0.04,3.10943,3.10943,0,0.582646,4.47552,3.94875e+06,1.22784e+07,0,366575,0,0,99.1903,98.274,2.86132,0,1,1.89215,1.89215,0,1.46172,2.1168,8.20631e+06,1.55276e+07,0,447169,0,0
75.8754,85.139,1.91472,0.15,0.04,3.10975,3.10975,0,0.582707,4.47552,3.94875e+06,1.22796e+07,0,366614,0,0,99.1011,98.274,2.76634,0,1,1.89235,1.89235,0,1.46187,2.1168,8.20631e+06,1.55292e+07,0,447216,0,0
74.3472,85.139,1.57598,0.15,0.04,3.11008,3.11008,0,0.582768,4.47552,3.94875e+06,1.22809e+07,0,366652,0,0,99.0099,98.274,2.7523,0,1,1.89255,1.89255,0,1.46203,2.1168,8.20631e+06,1.55308e+07,0,447262,0,0
72.8156,85.139,1.49219,0.16,0.04,3.01551,3.31814,0,0.582829,4.47552,9.27687e+06,2.79745e+07,0,391180,0,0,98.8633,98.274,2.52945,1,1,1.86821,2.0557,0,1.46218,2.1168,9.27687e+06,1.73312e+07,0,485821,0,0
71.2045,85.139,1.40516,0.18,0.04,3.01582,3.31848,0,0.565106,4.47552,9.27687e+06,2.79774e+07,0,391221,0,0,98.6382,98.274,2.2882,1,1,1.86841,2.05592,0,1.44338,2.1168,9.27687e+06,1.7333e+07,0,485872,0,0
69.6338,85.139,1.42564,0.18,0.04,3.01614,3.31883,0,0.565165,4.47552,9.27687e+06,2.79803e+07,0,391262,0,0,98.3877,98.274,2.20831,1,1,1.8686,2.05613,0,1.44353,2.1168,9.27687e+06,1.73348e+07,0,485923,0,0
68.73,85.139,2.10768,0.18,0.04,3.01646,3.31918,0,0.565225,4.47552,9.27687e+06,2.79833e+07,0,391303,0,0,98.2495,98.274,2.62387,1,1,1.8688,2.05635,0,1.44368,2.1168,9.27687e+06,1.73366e+07,0,485974,0,0
68.5538,85.139,2.89947,0.18,0.04,3.01677,3.31953,0,0.565284,4.47552,9.27687e+06,2.79862e+07,0,391344,0,0,98.1898,98.274,2.85872,1,1,1.869,2.05656,0,1.44383,2.1168,9.27687e+06,1.73384e+07,0,486024,0,0
67.7163,85.139,2.17683,0.18,0.04,2.92503,3.21858,0,0.565343,4.47552,9.27687e+06,2.71352e+07,0,379444,0,0,98.3276,98.274,2.25663,1,1,1.77926,1.95782,0,1.44399,2.1168,9.27687e+06,1.65059e+07,0,462688,0,0
66.6051,85.139,1.87965,0.2,0.04,2.92534,3.21892,0,0.548151,4.47552,9.27687e+06,2.7138e+07,0,379483,0,0,98.6631,98.274,3.4795,1,1,1.77944,1.95802,0,1.37465,2.1168,9.27687e+06,1.65077e+07,0,462737,0,0
65.2695,85.139,1.64715,0.2,0.04,2.92565,3.21926,0,0.548209,4.47552,9.27687e+06,2.71408e+07,0,379523,0,0,98.398,98.274,2.04408,1,1,1.77963,1.95823,0,1.3748,2.1168,9.27687e+06,1.65094e+07,0,462785,0,0
63.9052,85.139,1.59616,0.21,0.04,2.92595,3.21959,0,0.548266,4.47552,9.27687e+06,2.71437e+07,0,379563,0,0,98.3505,98.274,1.89348,1,1,1.77982,1.95843,0,1.37494,2.1168,9.27687e+06,1.65111e+07,0,462834,0,0
63.3238,85.139,2.61334,0.2,0.04,3.07954,3.13675,0,0.548324,4.47552,3.94875e+06,1.21603e+07,0,369797,0,0,98.5929,98.274,2.71637,0,1,1.83444,1.86852,0,1.37509,2.1168,8.20631e+06,1.5054e+07,0,441585,0,0
63.0489,85.139,2.87145,0.21,0.04,3.02264,3.13708,0,0.577105,4.47552,3.94875e+06,1.19356e+07,0,369836,0,0,98.8155,98.274,2.65419,0,1,1.80054,1.86872,0,1.41729,2.1168,8.20631e+06,1.47758e+07,0,441631,0,0
63.6093,85.139,3.83505,0.2,0.04,3.08018,3.13741,0,0.566442,4.47552,3.94875e+06,1.21629e+07,0,369874,0,0,99.182,98.274,2.87358,0,1,1.83482,1.86891,0,1.3911,2.1168,8.20631e+06,1.50571e+07,0,441678,0,0
65.3507,85.139,5.0396,0.2,0.04,3.0805,3.13774,0,0.577226,4.47552,3.94875e+06,1.21641e+07,0,369913,0,0,99.3022,98.274,3.58813,0,1,1.83502,1.86911,0,1.41758,2.1168,8.20631e+06,1.50587e+07,0,441724,0,0
66.0259,85.139,3.75357,0.23,0.04,2.63709,2.90174,0,0.577287,4.47552,4.73513e+06,1.24869e+07,0,342090,0,0,99.3022,98.274,3.95456,0,1,1.52818,1.68154,0,1.41773,2.1168,8.20631e+06,1.25407e+07,0,397396,0,0
65.6415,85.139,2.42926,0.23,0.04,2.60462,2.90204,0,0.49419,4.47552,4.73513e+06,1.23332e+07,0,342126,0,0,99.3022,98.274,2.91564,0,1,1.56108,1.68172,0,1.18067,2.1168,8.20631e+06,1.28107e+07,0,397438,0,0
67.4268,85.139,4.61553,0.23,0.04,2.60507,2.90234,0,0.488106,4.47552,4.73513e+06,1.23354e+07,0,342162,0,0,99.3022,98.274,4.04031,0,1,1.56106,1.68189,0,1.20609,2.1168,8.20631e+06,1.28105e+07,0,397479,0,0
73.5321,85.139,9.33498,0.25,0.04,2.60553,2.90265,0,0.488191,4.47552,4.73513e+06,1.23375e+07,0,342198,0,0,99.3022,98.274,9.59197,0,1,1.56104,1.68207,0,1.20608,2.1168,8.20631e+06,1.28104e+07,0,397521,0,0
77.4023,85.139,7.46997,0.2,0.04,2.81779,2.90295,0,0.488276,4.47552,3.94875e+06,1.11267e+07,0,342234,0,0,99.3022,98.274,7.0656,0,1,1.68377,1.68225,0,1.20606,2.1168,8.20631e+06,1.38175e+07,0,397563,0,0
77.8161,85.139,3.80078,0.15,0.04,2.96217,2.9942,0,0.528054,4.47552,3.94875e+06,1.16969e+07,0,352991,0,0,99.3022,98.274,4.59062,0,1,1.76885,1.73682,0,1.30088,2.1168,8.20631e+06,1.45157e+07,0,410459,0,0
79.3741,85.139,4.95015,0.14,0.04,2.99449,2.99449,0,0.55511,4.47552,3.94875e+06,1.18245e+07,0,353026,0,0,99.3022,98.274,4.05315,0,1,1.73699,1.73699,0,1.36661,2.1168,8.20631e+06,1.42542e+07,0,410499,0,0
82.5538,85.139,6.98683,0.15,0.04,2.99479,2.99479,0,0.561168,4.47552,3.94875e+06,1.18257e+07,0,353060,0,0,99.3022,98.274,4.83424,0,1,1.73716,1.73716,0,1.342,2.1168,8.20631e+06,1.42556e+07,0,410540,0,0
85.139,85.139,10.258,0.12,0.04,2.99508,2.99508,0,0.561223,4.47552,3.94875e+06,1.18268e+07,0,353095,0,0,99.3022,98.274,11.4251,0,1,1.73733,1.73733,0,1.34213,2.1168,8.20631e+06,1.4257e+07,0,410580,0,0
85.139,85.139,7.94889,0.09,0.04,2.9877,3.28754,0,0.561278,4.47552,9.27687e+06,2.77165e+07,0,387573,0,0,99.3022,98.274,9.92215,1,1,1.76469,1.94179,0,1.34226,2.1168,9.27687e+06,1.63708e+07,0,458900,0,0
85.139,85.139,7.02668,0.09,0.04,2.98799,3.28786,0,0.559895,4.47552,9.27687e+06,2.77192e+07,0,387611,0,0,99.3022,98.274,7.72001,1,1,1.76486,1.94198,0,1.3634,2.1168,9.27687e+06,1.63724e+07,0,458945,0,0
85.139,85.139,12.6615,0.09,0.04,2.98828,3.28818,0,0.55995,4.47552,9.27687e+06,2.77219e+07,0,387649,0,0,99.3022,98.274,11.3925,1,1,1.76504,1.94217,0,1.36353,2.1168,9.27687e+06,1.6374e+07,0,458990,0,0
85.139,85.139,5.30908,0.1,0.04,2.98858,3.2885,0,0.560004,4.47552,9.27687e+06,2.77246e+07,0,387687,0,0,99.3022,98.274,5.58455,1,1,1.76521,1.94236,0,1.36367,2.1168,9.27687e+06,1.63756e+07,0,459035,0,0
85.139,85.139,5.39283,0.12,0.04,2.87195,2.87195,0,0.560059,4.47552,3.94875e+06,1.13406e+07,0,338578,0,0,99.3022,98.274,6.54039,0,1,1.66828,1.66828,0,1.3638,2.1168,8.20631e+06,1.36904e+07,0,394262,0,0
85.139,85.139,5.92293,0.14,0.04,2.82623,2.87223,0,0.538203,4.47552,3.94875e+06,1.11601e+07,0,338611,0,0,99.3022,98.274,8.12181,0,1,1.71444,1.66844,0,1.28891,2.1168,8.20631e+06,1.40693e+07,0,394301,0,0
85.139,85.139,8.65749,0.16,0.04,2.82667,2.87251,0,0.529635,4.47552,3.94875e+06,1.11618e+07,0,338644,0,0,99.3022,98.274,9.69255,0,1,1.71444,1.66861,0,1.32458,2.1168,8.20631e+06,1.40693e+07,0,394339,0,0
85.139,85.139,7.29447,0.17,0.04,2.82712,2.87279,0,0.529718,4.47552,3.94875e+06,1.11636e+07,0,338678,0,0,99.3022,98.274,8.85331,0,1,1.71444,1.66877,0,1.32458,2.1168,8.20631e+06,1.40693e+07,0,394378,0,0
85.139,85.139,13.2315,0.2,0.04,2.77515,2.87307,0,0.529802,4.47552,3.94875e+06,1.09584e+07,0,338711,0,0,99.3022,98.274,12.5343,0,1,1.684,1.66893,0,1.32458,2.1168,8.20631e+06,1.38194e+07,0,394417,0,0
85.139,85.139,9.49248,0.21,0.04,2.82434,2.97834,0,0.520064,4.47552,3.94875e+06,1.11526e+07,0,351121,0,0,99.3022,98.274,12.0103,0,1,1.71823,1.73623,0,1.30106,2.1168,8.20631e+06,1.41003e+07,0,410320,0,0
85.139,85.139,9.03748,0.23,0.04,2.70697,2.97863,0,0.529281,4.47552,4.73513e+06,1.28178e+07,0,351155,0,0,99.3022,98.274,16.0538,0,1,1.57803,1.7364,0,1.32751,2.1168,8.20631e+06,1.29498e+07,0,410360,0,0
85.139,85.139,7.57928,0.22,0.04,2.87025,2.97892,0,0.507285,4.47552,3.94875e+06,1.13339e+07,0,351190,0,0,99.3022,98.274,7.90407,0,1,1.67321,1.73657,0,1.21919,2.1168,8.20631e+06,1.37309e+07,0,410400,0,0
85.139,85.139,8.57775,0.2,0.04,2.92487,2.97921,0,0.537884,4.47552,3.94875e+06,1.15496e+07,0,351224,0,0,99.3022,98.274,9.31133,0,1,1.70506,1.73674,0,1.29273,2.1168,8.20631e+06,1.39922e+07,0,410441,0,0
85.139,85.139,5.97373,0.18,0.04,2.93844,2.93844,0,0.548121,4.47552,3.94875e+06,1.16032e+07,0,346417,0,0,99.3022,98.274,5.86744,0,1,1.71083,1.71083,0,1.31733,2.1168,8.20631e+06,1.40396e+07,0,404317,0,0
85.139,85.139,5.30986,0.17,0.04,2.93527,2.93873,0,0.550664,4.47552,3.94875e+06,1.15907e+07,0,346451,0,0,99.3022,98.274,5.26919,0,1,1.71445,1.71099,0,1.32178,2.1168,8.20631e+06,1.40693e+07,0,404356,0,0
85.139,85.139,4.74829,0.14,0.04,2.93573,2.93902,0,0.55007,4.47552,3.94875e+06,1.15925e+07,0,346485,0,0,99.3022,98.274,5.07507,0,1,1.71445,1.71116,0,1.32458,2.1168,8.20631e+06,1.40693e+07,0,404396,0,0
85.139,85.139,4.49628,0.13,0.04,2.93619,2.9393,0,0.550156,4.47552,3.94875e+06,1.15943e+07,0,346519,0,0,99.3022,98.274,4.87059,0,1,1.71445,1.71133,0,1.32458,2.1168,8.20631e+06,1.40693e+07,0,404436,0,0
85.139,85.139,4.06,0.12,0.04,3.07609,3.07904,0,0.550241,4.47552,3.94875e+06,1.21467e+07,0,362993,0,0,99.3022,98.274,4.34391,0,1,1.80698,1.80403,0,1.32458,2.1168,8.20631e+06,1.48286e+07,0,426343,0,0
85.139,85.139,3.81725,0.11,0.04,3.07934,3.07934,0,0.576459,4.47552,3.94875e+06,1.21595e+07,0,363028,0,0,99.3022,98.274,3.6634,0,1,1.80421,1.80421,0,1.39607,2.1168,8.20631e+06,1.48059e+07,0,426385,0,0
85.139,85.139,3.68476,0.11,0.04,3.07964,3.07964,0,0.577068,4.47552,3.94875e+06,1.21607e+07,0,363064,0,0,99.3022,98.274,3.90102,0,1,1.80438,1.80438,0,1.39393,2.1168,8.20631e+06,1.48073e+07,0,426427,0,0
85.1368,85.139,3.38777,0.09,0.04,3.07994,3.07994,0,0.577125,4.47552,3.94875e+06,1.21619e+07,0,363099,0,0,99.3022,98.274,3.68892,0,1,1.80456,1.80456,0,1.39407,2.1168,8.20631e+06,1.48088e+07,0,426469,0,0
84.948,85.139,3.14122,0.14,0.04,3.08025,3.08025,0,0.577181,4.47552,3.94875e+06,1.21631e+07,0,363135,0,0,99.3022,98.274,3.98447,0,1,1.80474,1.80474,0,1.3942,2.1168,8.20631e+06,1.48102e+07,0,426510,0,0
84.264,85.139,2.58145,0.14,0.04,3.05296,3.05296,0,0.577238,4.47552,3.94875e+06,1.20554e+07,0,359918,0,0,99.3022,98.274,4.28495,0,1,1.85579,1.85579,0,1.39434,2.1168,8.20631e+06,1.52292e+07,0,438577,0,0
83.4634,85.139,2.4204,0.12,0.04,3.05326,3.05326,0,0.572124,4.47552,3.94875e+06,1.20565e+07,0,359953,0,0,99.3022,98.274,3.73101,0,1,1.85598,1.85598,0,1.43379,2.1168,8.20631e+06,1.52307e+07,0,438620,0,0
82.6263,85.139,2.36603,0.11,0.04,3.05355,3.05355,0,0.57218,4.47552,3.94875e+06,1.20577e+07,0,359988,0,0,99.3022,98.274,3.84839,0,1,1.85616,1.85616,0,1.43393,2.1168,8.20631e+06,1.52322e+07,0,438663,0,0
81.6978,85.139,2.25609,0.11,0.04,3.05385,3.05385,0,0.572236,4.47552,3.94875e+06,1.20589e+07,0,360024,0,0,99.3022,98.274,3.53826,0,1,1.85634,1.85634,0,1.43407,2.1168,8.20631e+06,1.52337e+07,0,438706,0,0
80.4315,85.139,1.93785,0.11,0.04,3.12543,3.12543,0,0.572292,4.47552,3.94875e+06,1.23415e+07,0,368462,0,0,99.0994,98.274,3.06125,0,1,1.90189,1.90189,0,1.43421,2.1168,8.20631e+06,1.56075e+07,0,449470,0,0
79.3995,85.139,2.18953,0.12,0.04,3.12574,3.12574,0,0.585706,4.47552,3.94875e+06,1.23428e+07,0,368498,0,0,99.031,98.274,3.72009,0,1,1.90207,1.90207,0,1.4694,2.1168,8.20631e+06,1.5609e+07,0,449514,0,0
78.193,85.139,1.97506,0.17,0.04,3.12604,3.12604,0,0.585763,4.47552,3.94875e+06,1.2344e+07,0,368534,0,0,98.8235,98.274,3.60697,0,1,1.90226,1.90226,0,1.46954,2.1168,8.20631e+06,1.56105e+07,0,449558,0,0
