0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv
0,0,0,0,0,0,0,0,0,0,7.68387e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68403e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68422e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6844e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6846e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6848e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68497e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68514e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6853e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68544e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6856e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68572e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.6859e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68611e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,7.68631e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07214e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07257e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0729e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07322e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07354e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07385e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07414e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07445e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07478e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07511e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0754e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07573e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07604e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07642e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07675e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0771e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07745e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07784e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07816e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07848e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07883e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07914e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07946e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.07977e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08001e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0803e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08061e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08093e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08124e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08158e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0819e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08223e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0825e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08281e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0831e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0834e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08373e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08404e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08433e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08465e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08496e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08527e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08557e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08591e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0862e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08659e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0869e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0872e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.0875e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08777e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08806e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.08836e+12,0,0,1.52067e+09,0
0,0,0,0,0,0,0,0,0,0,8.54844e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.54889e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.54921e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.54953e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.54989e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55018e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55045e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55071e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55101e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.5513e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55157e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55191e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55222e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55254e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55283e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55313e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55343e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55377e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55408e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55436e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55472e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55504e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55533e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55628e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.5566e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55693e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55722e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55752e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55785e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55813e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55844e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55931e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.55972e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56006e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56036e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56065e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56087e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56113e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56139e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56174e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56205e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56236e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56271e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56303e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56333e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56363e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56396e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56429e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56457e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56486e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56512e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.56551e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99023e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9908e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99115e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99149e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99181e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99211e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99244e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99278e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99309e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99342e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99376e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9941e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99442e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99478e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99511e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9954e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99571e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.996e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9963e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99667e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.997e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99736e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99763e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99799e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9983e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99862e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99894e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99924e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.99958e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,8.9999e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00023e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00056e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00089e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00121e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00162e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00192e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00222e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00254e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00281e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00313e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00345e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00376e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00409e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00437e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00469e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00502e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00535e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00569e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00603e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00636e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00661e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.00692e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45824e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45863e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45889e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45914e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45942e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.4597e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.45998e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46034e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46067e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46097e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46125e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46155e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46187e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46219e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.4625e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46284e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46309e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46338e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46363e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46391e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46421e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46456e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46485e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46514e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46543e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46574e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46601e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46627e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46656e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46717e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46745e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46779e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46807e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46836e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46862e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46893e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46924e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46953e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.46983e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47012e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47036e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47061e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47083e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47106e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47135e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47162e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47185e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47206e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.4727e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47298e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.4732e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47344e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.47569e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89272e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89303e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89324e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89343e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89365e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89389e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89415e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89441e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89464e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89491e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89514e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.8954e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89565e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89589e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89608e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89628e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89648e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89668e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89691e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.8971e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89733e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89756e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89777e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89802e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89823e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89843e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89863e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89884e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89939e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89961e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.89983e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90009e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90033e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90058e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90082e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90105e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90164e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90188e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90209e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90228e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90248e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.9027e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90293e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90325e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90349e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90372e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90394e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90416e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.9044e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90463e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90485e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,9.90505e+12,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03096e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.031e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03103e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03105e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03108e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03111e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03113e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03116e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03119e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03122e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03125e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03127e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.0313e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03133e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03136e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03139e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03141e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03144e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03146e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03149e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03151e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03155e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03157e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.0316e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03163e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03166e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03169e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03172e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03175e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03178e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03183e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03186e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03189e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03193e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03196e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03199e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03203e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03206e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03208e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03212e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03214e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03217e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.0322e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03222e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03225e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03228e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03231e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03233e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03236e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03238e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03242e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.03244e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.07191e+13,0,0,1.60382e+09,0
0,0,0,0,0,0,0,0,0,0,1.07195e+13,0,0,1.60382e+09,0
