Realization	utility	WSS	week	infra.
337	0	0	574	8
337	0	0	834	9
338	0	0	313	7
338	0	0	574	8
338	0	0	834	9
339	0	0	313	7
339	0	0	574	8
339	0	0	834	9
340	0	0	313	7
340	0	0	574	8
340	0	0	834	9
341	0	0	313	7
341	0	0	574	8
341	0	0	834	9
342	0	0	313	7
342	0	0	574	8
342	0	0	834	9
343	0	0	313	7
343	0	0	574	8
343	0	0	834	9
344	0	0	313	7
344	0	0	574	8
344	0	0	834	9
345	0	0	313	7
345	0	0	574	8
345	0	0	834	9
346	0	0	313	7
346	0	0	574	8
346	0	0	834	9
347	0	0	313	7
347	0	0	574	8
347	0	0	834	9
348	0	0	313	7
348	0	0	574	8
348	0	0	834	9
349	0	0	313	7
349	0	0	574	8
349	0	0	834	9
350	0	0	313	7
350	0	0	574	8
350	0	0	834	9
351	0	0	313	7
351	0	0	574	8
351	0	0	834	9
352	0	0	313	7
352	0	0	574	8
352	0	0	834	9
353	0	0	313	7
353	0	0	574	8
353	0	0	834	9
354	0	0	313	7
354	0	0	574	8
354	0	0	834	9
355	0	0	313	7
355	0	0	574	8
355	0	0	834	9
356	0	0	313	7
356	0	0	574	8
356	0	0	834	9
357	0	0	313	7
357	0	0	574	8
357	0	0	834	9
358	0	0	313	7
358	0	0	574	8
358	0	0	834	9
359	0	0	313	7
359	0	0	574	8
359	0	0	834	9
360	0	0	313	7
360	0	0	574	8
360	0	0	834	9
361	0	0	313	7
361	0	0	574	8
361	0	0	834	9
362	0	0	313	7
362	0	0	574	8
362	0	0	834	9
363	0	0	313	7
363	0	0	574	8
363	0	0	834	9
364	0	0	313	7
364	0	0	574	8
364	0	0	834	9
365	0	0	313	7
365	0	0	574	8
365	0	0	834	9
366	0	0	313	7
366	0	0	574	8
366	0	0	834	9
367	0	0	313	7
367	0	0	574	8
367	0	0	834	9
368	0	0	313	7
368	0	0	574	8
368	0	0	834	9
369	0	0	313	7
369	0	0	574	8
369	0	0	834	9
370	0	0	313	7
370	0	0	574	8
370	0	0	834	9
371	0	0	313	7
371	0	0	574	8
371	0	0	834	9
372	0	0	313	7
372	0	0	574	8
372	0	0	834	9
373	0	0	313	7
373	0	0	574	8
373	0	0	834	9
374	0	0	313	7
374	0	0	574	8
374	0	0	834	9
375	0	0	313	7
375	0	0	574	8
375	0	0	834	9
376	0	0	313	7
376	0	0	574	8
376	0	0	834	9
377	0	0	313	7
377	0	0	574	8
377	0	0	834	9
378	0	0	313	7
378	0	0	574	8
378	0	0	834	9
379	0	0	313	7
379	0	0	574	8
379	0	0	834	9
380	0	0	313	7
380	0	0	574	8
380	0	0	834	9
381	0	0	313	7
381	0	0	574	8
381	0	0	834	9
382	0	0	313	7
382	0	0	574	8
382	0	0	834	9
383	0	0	313	7
383	0	0	574	8
383	0	0	834	9
384	0	0	313	7
384	0	0	574	8
384	0	0	834	9
385	0	0	313	7
385	0	0	574	8
385	0	0	834	9
386	0	0	313	7
386	0	0	574	8
386	0	0	834	9
387	0	0	313	7
387	0	0	574	8
387	0	0	834	9
388	0	0	313	7
388	0	0	574	8
388	0	0	834	9
389	0	0	313	7
389	0	0	574	8
389	0	0	834	9
390	0	0	313	7
390	0	0	574	8
390	0	0	834	9
391	0	0	313	7
391	0	0	574	8
391	0	0	834	9
392	0	0	313	7
392	0	0	574	8
