0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv
53.7233,85.139,0.599304,0.15,0.06,3.4367,3.7391,0,0.643914,5.32224,1.54276e+08,0,0,0,0,89.0339,98.274,1.42548,0,0,2.6189,2.3165,0,2.02305,3.38688,6.93266e+08,0,0,0,0
51.1763,85.139,0.590174,0.19,0.06,3.43736,3.73976,0,0.644038,5.32224,1.54251e+08,0,0,0,0,87.9674,98.274,1.35551,0,0,2.61931,2.31691,0,2.02337,3.38688,6.94292e+08,0,0,0,0
48.5334,85.139,0.458033,0.18,0.06,3.43802,3.74042,0,0.644161,5.32224,1.54225e+08,0,0,0,0,86.8603,98.274,1.20966,0,0,2.61972,2.31732,0,2.02368,3.38688,6.95318e+08,0,0,0,0
46.0331,85.139,0.571444,0.23,0.06,3.43868,3.74108,0,0.644285,5.32224,1.542e+08,0,0,0,0,86.1763,98.274,1.26416,0,0,2.62013,2.31773,0,2.024,3.38688,6.96345e+08,0,0,0,0
43.7662,85.139,0.726465,0.24,0.06,3.32517,3.62757,0,0.644408,5.32224,1.54163e+08,0,0,0,0,85.6923,98.274,1.78887,0,0,2.509,2.2066,0,2.02431,3.38688,6.97362e+08,0,0,0,0
41.7521,85.139,0.980533,0.26,0.06,3.32581,3.62821,0,0.623137,5.32224,1.54125e+08,0,0,0,0,85.2644,98.274,1.9031,0,0,2.50939,2.20699,0,1.93845,3.38688,6.98378e+08,0,0,0,0
39.5436,85.139,0.683353,0.26,0.06,3.32645,3.62885,0,0.623257,5.32224,1.54088e+08,0,0,0,0,84.6741,98.274,1.74183,0,0,2.50978,2.20738,0,1.93875,3.38688,6.99395e+08,0,0,0,0
37.3708,85.139,0.645292,0.28,0.06,3.32709,3.62949,0,0.623377,5.32224,1.54051e+08,0,0,0,0,84.3223,98.274,1.68246,0,0,2.51017,2.20777,0,1.93905,3.38688,7.00412e+08,0,0,0,0
35.9915,85.139,1.3699,0.28,0.06,3.23395,3.53635,0,0.623497,5.32224,1.54004e+08,0,0,0,0,84.0796,98.274,2.46169,0,0,2.40896,2.10656,0,1.93935,3.38688,7.01419e+08,0,0,0,0
35.8723,85.139,2.6377,0.28,0.06,3.23458,3.53698,0,0.606043,5.32224,1.53957e+08,0,0,0,0,84.188,98.274,3.37126,0,0,2.40933,2.10693,0,1.86116,3.38688,7.02427e+08,0,0,0,0
36.1901,85.139,3.08459,0.28,0.06,3.2352,3.5376,0,0.60616,5.32224,1.5391e+08,0,0,0,0,84.9163,98.274,5.78766,0,0,2.4097,2.1073,0,1.86145,3.38688,7.03435e+08,0,0,0,0
35.6737,85.139,2.2554,0.31,0.06,3.23582,3.53822,0,0.606276,5.32224,1.53863e+08,0,0,0,0,85.1067,98.274,4.16414,0,0,2.41007,2.10767,0,1.86173,3.38688,7.04443e+08,0,0,0,0
37.6202,85.139,4.67679,0.31,0.06,2.96993,3.27233,0,0.606393,5.32224,1.53787e+08,0,0,0,0,85.6587,98.274,4.91871,0,0,2.1987,1.8963,0,1.86202,3.38688,7.05432e+08,0,0,0,0
39.2391,85.139,4.37943,0.3,0.06,2.97051,3.27291,0,0.556565,5.32224,1.53711e+08,0,0,0,0,86.0343,98.274,4.2585,0,0,2.19903,1.89663,0,1.69871,3.38688,7.06421e+08,0,0,0,0
40.6023,85.139,4.1155,0.33,0.06,2.97108,3.27348,0,0.556673,5.32224,1.53636e+08,0,0,0,0,86.4756,98.274,3.9102,0,0,2.19936,1.89696,0,1.69897,3.38688,7.0741e+08,0,0,0,0
42.0022,85.139,4.24046,0.31,0.06,2.97166,3.27406,0,0.556781,5.32224,1.5356e+08,0,0,0,0,86.8494,98.274,3.56435,0,0,2.1997,1.8973,0,1.69923,3.38688,7.084e+08,0,0,0,0
44.1676,85.139,5.02238,0.3,0.06,2.97223,3.27463,0,0.556889,5.32224,1.53485e+08,0,0,0,0,87.4229,98.274,4.31314,0,0,2.20003,1.89763,0,1.69949,3.38688,7.09389e+08,0,0,0,0
44.4542,85.139,3.20236,0.35,0.08,3.07539,3.37779,0,0.556997,5.32224,1.5342e+08,0,0,0,4.10959e+07,87.2179,98.274,3.43776,0,0,2.26172,1.95932,0,1.69974,3.38688,7.10384e+08,0,0,0,1.11651e+07
46.5122,85.139,5.15982,0.36,0.08,3.07595,3.37835,0,0.576328,5.32224,1.53356e+08,0,0,0,0,87.3521,98.274,4.13549,0,0,2.26205,1.95965,0,1.74741,3.38688,7.11378e+08,0,0,0,0
47.8396,85.139,4.38965,0.29,0.08,3.07651,3.37891,0,0.576433,5.32224,1.53292e+08,0,0,0,0,87.702,98.274,5.31873,0,0,2.26237,1.95997,0,1.74766,3.38688,7.12373e+08,0,0,0,0
51.819,85.139,7.29265,0.31,0.08,3.07706,3.37946,0,0.576537,5.32224,1.53228e+08,0,0,0,0,88.7451,98.274,8.05573,0,0,2.26269,1.96029,0,1.74791,3.38688,7.13368e+08,0,0,0,0
54.8954,85.139,6.70121,0.24,0.08,3.4073,3.7097,0,0.576642,5.32224,1.53199e+08,0,0,0,0,89.7541,98.274,6.80076,0,0,2.49354,2.19114,0,1.74816,3.38688,7.14383e+08,0,0,0,0
56.6685,85.139,5.42991,0.2,0.08,3.40791,3.71031,0,0.638528,5.32224,1.53171e+08,0,0,0,0,90.4315,98.274,6.32782,0,0,2.4939,2.1915,0,1.92651,3.38688,7.15399e+08,0,0,0,0
57.8392,85.139,4.69429,0.2,0.08,3.40853,3.71093,0,0.638643,5.32224,1.53142e+08,0,0,0,0,90.7433,98.274,4.54048,0,0,2.49427,2.19187,0,1.92679,3.38688,7.16414e+08,0,0,0,0
61.7156,85.139,7.57311,0.21,0.08,3.40914,3.71154,0,0.638758,5.32224,1.53114e+08,0,0,0,0,91.8362,98.274,8.12467,0,0,2.49463,2.19223,0,1.92707,3.38688,7.17429e+08,0,0,0,0
65.5165,85.139,7.1971,0.15,0.08,2.93921,3.24161,0,0.638873,5.32224,1.53035e+08,0,0,0,0,92.9916,98.274,7.36586,0,0,2.18542,1.88302,0,1.92735,3.38688,7.18417e+08,0,0,0,0
67.7292,85.139,5.71463,0.13,0.08,2.93975,3.24215,0,0.550809,5.32224,1.52956e+08,0,0,0,0,93.6456,98.274,5.3718,0,0,2.18573,1.88333,0,1.68845,3.38688,7.19405e+08,0,0,0,0
68.3166,85.139,3.9968,0.14,0.08,2.94028,3.24268,0,0.550909,5.32224,1.52877e+08,0,0,0,0,93.8497,98.274,4.29865,0,0,2.18604,1.88364,0,1.68869,3.38688,7.20393e+08,0,0,0,0
70.4187,85.139,5.49726,0.15,0.08,2.94082,3.24322,0,0.551009,5.32224,1.52798e+08,0,0,0,0,94.3592,98.274,5.24738,0,0,2.18635,1.88395,0,1.68893,3.38688,7.21381e+08,0,0,0,0
72.9176,85.139,6.0136,0.1,0.08,2.94135,3.24375,0,0.551109,5.32224,1.52719e+08,0,0,0,0,95.4403,98.274,6.20312,0,0,2.18666,1.88426,0,1.68917,3.38688,7.22369e+08,0,0,0,0
73.8023,85.139,4.35663,0.1,0.08,3.06043,3.36283,0,0.55121,5.32224,1.52653e+08,0,0,0,0,96.411,98.274,5.38131,0,0,2.26277,1.96037,0,1.68941,3.38688,7.23364e+08,0,0,0,0
75.2068,85.139,5.07765,0.05,0.08,3.06098,3.36338,0,0.573524,5.32224,1.52587e+08,0,0,0,0,97.7308,98.274,6.23677,0,0,2.26309,1.96069,0,1.74821,3.38688,7.24359e+08,0,0,0,0
77.0373,85.139,5.35256,0.06,0.08,3.06154,3.36394,0,0.573628,5.32224,1.52522e+08,0,0,0,0,99.3022,98.274,7.70016,0,0,2.26341,1.96101,0,1.74846,3.38688,7.25354e+08,0,0,0,0
77.7704,85.139,4.09401,0.06,0.08,3.06209,3.36449,0,0.573732,5.32224,1.52456e+08,0,0,0,0,99.3022,98.274,4.72902,0,0,2.26374,1.96134,0,1.74871,3.38688,7.26349e+08,0,0,0,0
77.121,85.139,2.7148,0.04,0.08,3.01627,3.31867,0,0.573836,5.32224,1.52385e+08,0,0,0,0,99.3022,98.274,3.95281,0,0,2.2346,1.9322,0,1.74896,3.38688,7.27341e+08,0,0,0,0
76.8927,85.139,3.1373,0.04,0.08,3.01682,3.31922,0,0.565249,5.32224,1.52314e+08,0,0,0,0,99.3022,98.274,3.96444,0,0,2.23492,1.93252,0,1.72645,3.38688,7.28334e+08,0,0,0,0
77.0387,85.139,3.53098,0.04,0.08,3.01736,3.31976,0,0.565351,5.32224,1.52244e+08,0,0,0,0,99.3022,98.274,4.08825,0,0,2.23524,1.93284,0,1.7267,3.38688,7.29326e+08,0,0,0,0
76.1777,85.139,2.43031,0.04,0.08,3.01791,3.32031,0,0.565454,5.32224,1.52173e+08,0,0,0,0,99.3022,98.274,3.53865,0,0,2.23556,1.93316,0,1.72695,3.38688,7.30318e+08,0,0,0,0
75.0972,85.139,2.28546,0.04,0.08,3.17599,3.47839,0,0.565557,5.32224,1.5212e+08,0,0,0,0,99.3022,98.274,3.3821,0,0,2.34041,2.03801,0,1.72719,3.38688,7.3132e+08,0,0,0,0
74.0345,85.139,2.2596,0.04,0.08,3.17657,3.47897,0,0.595181,5.32224,1.52066e+08,0,0,0,0,99.3022,98.274,3.23908,0,0,2.34075,2.03835,0,1.8082,3.38688,7.32322e+08,0,0,0,0
72.9094,85.139,2.18123,0.04,0.08,3.17714,3.47954,0,0.595288,5.32224,1.52013e+08,0,0,0,0,99.3022,98.274,3.44467,0,0,2.34108,2.03868,0,1.80846,3.38688,7.33324e+08,0,0,0,0
71.6045,85.139,2.00532,0.04,0.08,3.17771,3.48011,0,0.595396,5.32224,1.5196e+08,0,0,0,0,99.3022,98.274,3.25707,0,0,2.34142,2.03902,0,1.80872,3.38688,7.34325e+08,0,0,0,0
70.6063,85.139,2.26786,0.04,0.08,3.17829,3.48069,0,0.595503,5.32224,1.51906e+08,0,0,0,0,99.3022,98.274,3.45903,0,0,2.34176,2.03936,0,1.80898,3.38688,7.35327e+08,0,0,0,0
70.2222,85.139,2.86448,0.04,0.08,3.14768,3.45008,0,0.595611,5.32224,1.5185e+08,0,0,0,0,99.3022,98.274,3.94088,0,0,2.39959,2.09719,0,1.80924,3.38688,7.36334e+08,0,0,0,0
69.5766,85.139,2.58635,0.04,0.08,3.14825,3.45065,0,0.589875,5.32224,1.51793e+08,0,0,0,0,99.3022,98.274,3.53689,0,0,2.39994,2.09754,0,1.85393,3.38688,7.37341e+08,0,0,0,0
68.8519,85.139,2.46385,0.04,0.08,3.14882,3.45122,0,0.589982,5.32224,1.51737e+08,0,0,0,0,99.3022,98.274,3.43433,0,0,2.40029,2.09789,0,1.85419,3.38688,7.38348e+08,0,0,0,0
67.8909,85.139,2.1988,0.06,0.08,3.14939,3.45179,0,0.590089,5.32224,1.51681e+08,0,0,0,0,99.2474,98.274,3.32052,0,0,2.40063,2.09823,0,1.85446,3.38688,7.39355e+08,0,0,0,0
66.9574,85.139,2.26952,0.06,0.08,3.23053,3.53293,0,0.590195,5.32224,1.51633e+08,0,0,0,0,99.0384,98.274,3.05934,0,0,2.45226,2.14986,0,1.85473,3.38688,7.40367e+08,0,0,0,0
65.8146,85.139,2.04308,0.06,0.08,3.23111,3.53351,0,0.605401,5.32224,1.51585e+08,0,0,0,0,98.7655,98.274,2.88498,0,0,2.45261,2.15021,0,1.89461,3.38688,7.41378e+08,0,0,0,0
64.5187,85.139,1.87106,0.07,0.08,3.23169,3.53409,0,0.60551,5.32224,1.51538e+08,0,0,0,0,98.4689,98.274,2.70093,0,0,2.45297,2.15057,0,1.89489,3.38688,7.4239e+08,0,0,0,0
63.0008,85.139,1.61669,0.08,0.08,3.23228,3.53468,0,0.605619,5.32224,1.51491e+08,0,0,0,0,98.1639,98.274,2.67957,0,0,2.45332,2.15092,0,1.89516,3.38688,7.43402e+08,0,0,0,0
61.1871,85.139,1.49522,0.1,0.08,3.46896,3.77136,0,0.605728,5.32224,1.51469e+08,0,0,0,0,97.7734,98.274,2.44065,0,0,2.63889,2.33649,0,1.89544,3.38688,7.4443e+08,0,0,0,0
59.6835,85.139,1.80387,0.1,0.08,3.46958,3.77198,0,0.650084,5.32224,1.51447e+08,0,0,0,0,97.4019,98.274,2.69835,0,0,2.63928,2.33688,0,2.03881,3.38688,7.45458e+08,0,0,0,0
57.8485,85.139,1.46388,0.1,0.08,3.47021,3.77261,0,0.6502,5.32224,1.51425e+08,0,0,0,0,96.874,98.274,2.0414,0,0,2.63966,2.33726,0,2.0391,3.38688,7.46486e+08,0,0,0,0
56.3279,85.139,1.73773,0.13,0.08,3.47083,3.77323,0,0.650316,5.32224,1.51403e+08,0,0,0,0,96.6349,98.274,3.31005,0,0,2.64005,2.33765,0,2.0394,3.38688,7.47514e+08,0,0,0,0
54.4234,85.139,1.34077,0.09,0.08,3.47145,3.77385,0,0.650433,5.32224,1.51382e+08,0,0,0,0,96.2459,98.274,2.71579,0,0,2.64043,2.33803,0,2.0397,3.38688,7.48543e+08,0,0,0,0
52.3228,85.139,1.16579,0.2,0.08,3.35691,3.65931,0,0.65055,5.32224,1.51348e+08,0,0,0,0,96.4037,98.274,4.7054,0,0,2.5283,2.2259,0,2.04,3.38688,7.49561e+08,0,0,0,0
50.032,85.139,0.891364,0.12,0.08,3.35751,3.65991,0,0.629084,5.32224,1.51314e+08,0,0,0,0,96.2205,98.274,3.76084,0,0,2.52867,2.22627,0,1.95337,3.38688,7.50579e+08,0,0,0,0
47.9294,85.139,1.04335,0.08,0.08,3.35811,3.66051,0,0.629197,5.32224,1.5128e+08,0,0,0,0,96.0303,98.274,3.72794,0,0,2.52904,2.22664,0,1.95365,3.38688,7.51598e+08,0,0,0,0
48.5357,85.139,3.84077,0.12,0.08,3.35872,3.66112,0,0.62931,5.32224,1.51246e+08,0,0,0,0,96.7508,98.274,7.87022,0,0,2.52941,2.22701,0,1.95393,3.38688,7.52616e+08,0,0,0,0
48.2976,85.139,3.12396,0.12,0.08,3.26473,3.56713,0,0.629423,5.32224,1.51203e+08,0,0,0,0,97.4922,98.274,7.52862,0,0,2.42729,2.12489,0,1.95422,3.38688,7.53626e+08,0,0,0,0
47.4169,85.139,2.42917,0.08,0.08,3.26532,3.56772,0,0.61181,5.32224,1.51159e+08,0,0,0,0,97.8154,98.274,4.5281,0,0,2.42764,2.12524,0,1.87532,3.38688,7.54635e+08,0,0,0,0
46.4683,85.139,2.35211,0,0.08,3.5683,3.5683,0,0.61192,5.32224,1.51544e+08,0,0,0,0,97.8606,98.274,3.9745,0,0,2.12559,2.12559,0,1.8756,3.38688,7.54823e+08,0,0,0,0
45.4341,85.139,2.26178,0,0.08,3.56889,3.56889,0,0.6687,5.32224,1.51929e+08,0,0,0,0,98.3083,98.274,5.6301,0,0,2.12594,2.12594,0,1.64223,3.38688,7.55011e+08,0,0,0,0
44.8451,85.139,2.60558,0,0.08,3.30066,3.30066,0,0.66881,5.32224,1.52285e+08,0,0,0,0,98.7107,98.274,4.34788,0,0,1.91271,1.91271,0,1.6425,3.38688,7.55181e+08,0,0,0,0
44.6328,85.139,3.07767,0,0.08,3.3012,3.3012,0,0.618543,5.32224,1.52641e+08,0,0,0,0,99.2701,98.274,4.85196,0,0,1.91303,1.91303,0,1.47776,3.38688,7.5535e+08,0,0,0,0
46.3055,85.139,4.91719,0,0.08,3.30174,3.30174,0,0.618645,5.32224,1.52998e+08,0,0,0,0,99.3022,98.274,6.54946,0,0,1.91334,1.91334,0,1.478,3.38688,7.55519e+08,0,0,0,0
48.4713,85.139,5.50864,0,0.08,3.30229,3.30229,0,0.618747,5.32224,1.53354e+08,0,0,0,0,99.3022,98.274,6.28322,0,0,1.91366,1.91366,0,1.47825,3.38688,7.55689e+08,0,0,0,0
53.5699,85.139,8.55654,0,0.08,3.30283,3.30283,0,0.618849,5.32224,1.5371e+08,0,0,0,0,99.3022,98.274,7.62427,0,0,1.91397,1.91397,0,1.47849,3.38688,7.55858e+08,0,0,0,0
51.6428,85.139,1.5137,0,0.12,3.40684,3.40684,0,0.61895,5.32224,1.54078e+08,0,0,0,0,99.2352,98.274,3.26633,0,0,1.97617,1.97617,0,1.47873,3.38688,7.56033e+08,0,0,0,1.11651e+07
50.4595,85.139,2.28605,0,0.12,3.40736,3.40736,0,0.638441,5.32224,1.54446e+08,0,0,0,0,99.3022,98.274,3.92692,0,0,1.97647,1.97647,0,1.52679,3.38688,7.56208e+08,0,0,0,0
50.8576,85.139,3.89199,0,0.12,3.40789,3.40789,0,0.63854,5.32224,1.54813e+08,0,0,0,0,99.3022,98.274,5.17555,0,0,1.97678,1.97678,0,1.52702,3.38688,7.56383e+08,0,0,0,0
52.9986,85.139,5.69246,0,0.12,3.40841,3.40841,0,0.638638,5.32224,1.55181e+08,0,0,0,0,99.3022,98.274,6.1354,0,0,1.97708,1.97708,0,1.52726,3.38688,7.56558e+08,0,0,0,0
54.3506,85.139,5.1859,0,0.12,3.74143,3.74143,0,0.638736,5.32224,1.55585e+08,0,0,0,0,99.3022,98.274,5.66002,0,0,2.20989,2.20989,0,1.52749,3.38688,7.56754e+08,0,0,0,0
54.8383,85.139,4.30202,0,0.12,3.74201,3.74201,0,0.701145,5.32224,1.55989e+08,0,0,0,0,99.3022,98.274,5.25464,0,0,2.21023,2.21023,0,1.70736,3.38688,7.5695e+08,0,0,0,0
55.2863,85.139,4.26906,0,0.12,3.74259,3.74259,0,0.701253,5.32224,1.56393e+08,0,0,0,0,99.3022,98.274,4.67636,0,0,2.21057,2.21057,0,1.70762,3.38688,7.57145e+08,0,0,0,0
56.2855,85.139,4.86534,0,0.12,3.74316,3.74316,0,0.70136,5.32224,1.56797e+08,0,0,0,0,99.3022,98.274,5.43738,0,0,2.21091,2.21091,0,1.70788,3.38688,7.57341e+08,0,0,0,0
56.3015,85.139,3.42151,0,0.12,3.26919,3.26919,0,0.701468,5.32224,1.57149e+08,0,0,0,0,99.3022,98.274,3.71432,0,0,1.89904,1.89904,0,1.70815,3.38688,7.57509e+08,0,0,0,0
55.0191,85.139,2.04571,0,0.12,3.2697,3.2697,0,0.612647,5.32224,1.57502e+08,0,0,0,0,99.1404,98.274,2.61543,0,0,1.89933,1.89933,0,1.4672,3.38688,7.57677e+08,0,0,0,0
57.8201,85.139,6.19462,0,0.12,3.2702,3.2702,0,0.612741,5.32224,1.57855e+08,0,0,0,0,99.3022,98.274,6.02569,0,0,1.89962,1.89962,0,1.46742,3.38688,7.57845e+08,0,0,0,0
60.6731,85.139,6.57301,0,0.12,3.2707,3.2707,0,0.612835,5.32224,1.58208e+08,0,0,0,0,99.3022,98.274,7.0417,0,0,1.89991,1.89991,0,1.46765,3.38688,7.58014e+08,0,0,0,0
63.0367,85.139,6.13476,0,0.12,3.27121,3.27121,0,0.61293,5.32224,1.58561e+08,0,0,0,0,99.3022,98.274,4.87126,0,0,1.90021,1.90021,0,1.46787,3.38688,7.58182e+08,0,0,0,0
64.0647,85.139,4.81501,0,0.12,3.39125,3.39125,0,0.613024,5.32224,1.58927e+08,0,0,0,0,99.3022,98.274,5.38536,0,0,1.97693,1.97693,0,1.4681,3.38688,7.58357e+08,0,0,0,0
64.8658,85.139,4.54171,0,0.12,3.39177,3.39177,0,0.63552,5.32224,1.59293e+08,0,0,0,0,99.3022,98.274,5.67241,0,0,1.97724,1.97724,0,1.52738,3.38688,7.58532e+08,0,0,0,0
65.2203,85.139,3.98463,0,0.12,3.39229,3.39229,0,0.635618,5.32224,1.59659e+08,0,0,0,0,99.2317,98.274,4.35887,0,0,1.97754,1.97754,0,1.52761,3.38688,7.58707e+08,0,0,0,0
65.17,85.139,3.53729,0,0.12,3.39281,3.39281,0,0.635716,5.32224,1.60025e+08,0,0,0,0,99.0707,98.274,4.22737,0,0,1.97785,1.97785,0,1.52785,3.38688,7.58882e+08,0,0,0,0
64.058,85.139,2.35382,0,0.12,3.34657,3.34657,0,0.635813,5.32224,1.60386e+08,0,0,0,0,98.8892,98.274,2.85516,0,0,1.94845,1.94845,0,1.52808,3.38688,7.59054e+08,0,0,0,0
63.0993,85.139,2.48829,0,0.12,3.34708,3.34708,0,0.627147,5.32224,1.60748e+08,0,0,0,0,98.7616,98.274,2.79618,0,0,1.94874,1.94874,0,1.50537,3.38688,7.59227e+08,0,0,0,0
62.4459,85.139,2.80321,0,0.12,3.3476,3.3476,0,0.627243,5.32224,1.61109e+08,0,0,0,0,98.6474,98.274,2.88459,0,0,1.94904,1.94904,0,1.5056,3.38688,7.594e+08,0,0,0,0
61.0171,85.139,1.93144,0,0.12,3.34811,3.34811,0,0.627339,5.32224,1.6147e+08,0,0,0,0,98.4256,98.274,2.49525,0,0,1.94934,1.94934,0,1.50583,3.38688,7.59572e+08,0,0,0,0
59.2992,85.139,1.71124,0,0.12,3.50747,3.50747,0,0.627436,5.32224,1.61849e+08,0,0,0,0,97.8646,98.274,2.1681,0,0,2.05505,2.05505,0,1.50606,3.38688,7.59754e+08,0,0,0,0
57.5657,85.139,1.63806,0,0.12,3.50801,3.50801,0,0.657301,5.32224,1.62227e+08,0,0,0,0,97.4136,98.274,1.94736,0,0,2.05537,2.05537,0,1.58773,3.38688,7.59936e+08,0,0,0,0
55.7982,85.139,1.5718,0,0.12,3.50855,3.50855,0,0.657402,5.32224,1.62606e+08,0,0,0,0,96.8806,98.274,1.89574,0,0,2.05568,2.05568,0,1.58798,3.38688,7.60118e+08,0,0,0,0
53.9662,85.139,1.47276,0,0.12,3.50909,3.50909,0,0.657503,5.32224,1.62985e+08,0,0,0,0,96.3625,98.274,1.76485,0,0,2.056,2.056,0,1.58822,3.38688,7.603e+08,0,0,0,0
52.1499,85.139,1.41164,0,0.12,3.50963,3.50963,0,0.657604,5.32224,1.63363e+08,0,0,0,0,95.6016,98.274,1.74669,0,0,2.05631,2.05631,0,1.58846,3.38688,7.60482e+08,0,0,0,0
50.4689,85.139,1.5018,0,0.12,3.47873,3.47873,0,0.657705,5.32224,1.63739e+08,0,0,0,0,94.8364,98.274,1.53199,0,0,2.11461,2.11461,0,1.58871,3.38688,7.60669e+08,0,0,0,0
48.7299,85.139,1.41385,0,0.12,3.47927,3.47927,0,0.651914,5.32224,1.64114e+08,0,0,0,0,94.0514,98.274,1.46181,0,0,2.11493,2.11493,0,1.63375,3.38688,7.60856e+08,0,0,0,0
46.9065,85.139,1.29443,0,0.12,3.4798,3.4798,0,0.652014,5.32224,1.6449e+08,0,0,0,0,93.1709,98.274,1.43223,0,0,2.11526,2.11526,0,1.634,3.38688,7.61044e+08,0,0,0,0
45.0115,85.139,1.17292,0,0.12,3.48033,3.48033,0,0.652115,5.32224,1.64865e+08,0,0,0,0,92.2249,98.274,1.30602,0,0,2.11558,2.11558,0,1.63425,3.38688,7.61231e+08,0,0,0,0
43.0237,85.139,1.06134,0,0.12,3.56211,3.56211,0,0.652215,5.32224,1.6525e+08,0,0,0,0,91.2158,98.274,1.15983,0,0,2.16761,2.16761,0,1.6345,3.38688,7.61423e+08,0,0,0,0
41.0491,85.139,1.04767,0,0.12,3.56265,3.56265,0,0.667539,5.32224,1.65634e+08,0,0,0,0,90.2007,98.274,1.12138,0,0,2.16795,2.16795,0,1.6747,3.38688,7.61615e+08,0,0,0,0
39.0668,85.139,0.966887,0,0.12,3.5632,3.5632,0,0.667641,5.32224,1.66019e+08,0,0,0,0,89.0643,98.274,1.0734,0,0,2.16828,2.16828,0,1.67495,3.38688,7.61807e+08,0,0,0,0
37.0633,85.139,0.880386,0,0.12,3.56375,3.56375,0,0.667744,5.32224,1.66403e+08,0,0,0,0,88.1811,98.274,0.94855,0,0,2.16861,2.16861,0,1.67521,3.38688,7.61999e+08,0,0,0,0
35.0323,85.139,0.934628,0,0.12,3.80234,3.80234,0,0.667846,5.32224,1.66814e+08,0,0,0,0,87.111,98.274,1.31662,0,0,2.35568,2.35568,0,1.67547,3.38688,7.62207e+08,0,0,0,0
32.991,85.139,0.844435,0,0.12,3.80292,3.80292,0,0.712558,5.32224,1.67224e+08,0,0,0,0,85.9868,98.274,1.23392,0,0,2.35604,2.35604,0,1.82,3.38688,7.62416e+08,0,0,0,0
30.974,85.139,0.7709,0,0.12,3.80351,3.80351,0,0.712668,5.32224,1.67634e+08,0,0,0,0,84.7716,98.274,0.969962,0,0,2.35641,2.35641,0,1.82028,3.38688,7.62624e+08,0,0,0,0
28.7961,85.139,0.528796,0,0.12,3.80409,3.80409,0,0.712777,5.32224,1.68045e+08,0,0,0,0,83.5802,98.274,0.84009,0,0,2.35677,2.35677,0,1.82056,3.38688,7.62833e+08,0,0,0,0
26.6984,85.139,0.507023,0,0.12,3.80467,3.80467,0,0.712887,5.32224,1.68455e+08,0,0,0,0,83.1191,98.274,0.851817,0,0,2.35713,2.35713,0,1.82084,3.38688,7.63042e+08,0,0,0,0
25.492,85.139,1.40267,0,0.12,3.68916,3.68916,0,0.712996,5.32224,1.68854e+08,0,0,0,0,82.6641,98.274,2.18806,0,0,2.24406,2.24406,0,1.82112,3.38688,7.6324e+08,0,0,0,0
24.4017,85.139,1.51289,0,0.12,3.68972,3.68972,0,0.691348,5.32224,1.69252e+08,0,0,0,0,82.3688,98.274,2.67441,0,0,2.24441,2.24441,0,1.73376,3.38688,7.63439e+08,0,0,0,0
23.0298,85.139,1.19388,0,0.12,3.69029,3.69029,0,0.691454,5.32224,1.6965e+08,0,0,0,0,81.8804,98.274,2.14842,0,0,2.24475,2.24475,0,1.73403,3.38688,7.63638e+08,0,0,0,0
21.7924,85.139,1.32231,0,0.12,3.69086,3.69086,0,0.69156,5.32224,1.70048e+08,0,0,0,0,81.4003,98.274,2.12739,0,0,2.2451,2.2451,0,1.73429,3.38688,7.63837e+08,0,0,0,0
22.5042,85.139,3.29568,0,0.12,3.59606,3.59606,0,0.691666,5.32224,1.70436e+08,0,0,0,0,81.6348,98.274,4.21901,0,0,2.14213,2.14213,0,1.73456,3.38688,7.64026e+08,0,0,0,0
25.2185,85.139,5.42536,0,0.12,3.59662,3.59662,0,0.673902,5.32224,1.70824e+08,0,0,0,0,82.3603,98.274,5.50591,0,0,2.14246,2.14246,0,1.65501,3.38688,7.64216e+08,0,0,0,0
28.5487,85.139,6.2468,0,0.12,3.59717,3.59717,0,0.674006,5.32224,1.71213e+08,0,0,0,0,83.4097,98.274,6.59323,0,0,2.14278,2.14278,0,1.65526,3.38688,7.64406e+08,0,0,0,0
31.0964,85.139,5.48333,0,0.12,3.59772,3.59772,0,0.674109,5.32224,1.71601e+08,0,0,0,0,84.175,98.274,5.58921,0,0,2.14311,2.14311,0,1.65552,3.38688,7.64595e+08,0,0,0,0
35.2688,85.139,7.1379,0,0.12,3.32728,3.32728,0,0.674213,5.32224,1.7196e+08,0,0,0,0,85.9213,98.274,7.33506,0,0,1.92814,1.92814,0,1.65577,3.38688,7.64766e+08,0,0,0,0
47.9962,85.139,16.1193,0,0.12,3.32779,3.32779,0,0.623532,5.32224,1.72319e+08,0,0,0,0,93.4133,98.274,20.6636,0,0,1.92844,1.92844,0,1.48968,3.38688,7.64937e+08,0,0,0,0
56.3301,85.139,11.9398,0,0.12,3.3283,3.3283,0,0.623628,5.32224,1.72678e+08,0,0,0,0,97.9839,98.274,13.6471,0,0,1.92873,1.92873,0,1.48991,3.38688,7.65107e+08,0,0,0,0
65.7545,85.139,13.3402,0,0.12,3.32881,3.32881,0,0.623724,5.32224,1.73037e+08,0,0,0,0,99.3022,98.274,13.8658,0,0,1.92903,1.92903,0,1.49014,3.38688,7.65278e+08,0,0,0,0
