Realization	utility	WSS	week	infra.
851	0	0	1304	6
852	0	0	1565	6
854	0	0	1513	6
855	0	0	1148	6
857	0	0	1826	6
858	0	0	1982	6
859	0	0	1095	6
862	0	0	1982	6
863	0	0	1252	6
865	0	0	1304	6
866	0	0	1095	6
868	0	0	1722	6
871	0	0	1461	6
872	0	0	1095	6
873	0	0	1774	6
874	0	0	1304	6
875	0	0	1095	6
876	0	0	1513	6
878	0	0	1252	6
880	0	0	1513	6
881	0	0	1095	6
882	0	0	1095	6
884	0	0	1669	6
885	0	0	1095	6
886	0	0	1774	6
887	0	0	1043	6
888	0	0	1408	6
889	0	0	1252	6
890	0	0	1148	6
891	0	0	1565	6
893	0	0	1043	6
894	0	0	1513	6
895	0	0	1043	6
897	0	0	1148	6
898	0	0	1982	6
899	0	0	1826	6
901	0	0	1304	6
902	0	0	1148	6
903	0	0	1617	6
904	0	0	1148	6
905	0	0	1408	6
907	0	0	1356	6
908	0	0	1148	6
909	0	0	1565	6
910	0	0	1200	6
911	0	0	1982	6
912	0	0	1252	6
914	0	0	1095	6
915	0	0	1408	6
916	0	0	1148	6
917	0	0	1252	6
918	0	0	1148	6
919	0	0	1200	6
920	0	0	1148	6
922	0	0	1513	6
924	0	0	1148	6
926	0	0	1513	6
927	0	0	1826	6
928	0	0	1148	6
929	0	0	1565	6
933	0	0	1095	6
934	0	0	1461	6
935	0	0	1461	6
936	0	0	1043	6
937	0	0	1095	6
938	0	0	1095	6
939	0	0	1982	6
940	0	0	1565	6
942	0	0	1513	6
943	0	0	1982	6
944	0	0	1617	6
946	0	0	1356	6
948	0	0	1148	6
952	0	0	1148	6
953	0	0	1304	6
954	0	0	1148	6
955	0	0	1252	6
956	0	0	1356	6
958	0	0	1826	6
959	0	0	1461	6
960	0	0	1095	6
961	0	0	1252	6
963	0	0	1565	6
965	0	0	1252	6
966	0	0	1252	6
967	0	0	1043	6
968	0	0	1200	6
970	0	0	1669	6
971	0	0	1148	6
976	0	0	1408	6
977	0	0	1878	6
978	0	0	1043	6
979	0	0	1095	6
980	0	0	1669	6
981	0	0	1930	6
982	0	0	1461	6
983	0	0	1878	6
986	0	0	1095	6
987	0	0	1356	6
988	0	0	1148	6
989	0	0	1356	6
991	0	0	1461	6
992	0	0	1095	6
995	0	0	1565	6
996	0	0	1095	6
997	0	0	1513	6
998	0	0	1148	6
0	1	1	469	9
1	1	1	417	9
2	1	1	417	9
3	1	1	469	9
4	1	1	417	9
5	1	1	417	9
6	1	1	521	9
7	1	1	417	9
8	1	1	521	9
9	1	1	417	9
10	1	1	365	9
11	1	1	521	9
12	1	1	365	9
13	1	1	417	9
14	1	1	365	9
15	1	1	521	9
16	1	1	469	9
17	1	1	469	9
18	1	1	365	9
19	1	1	469	9
20	1	1	521	9
21	1	1	469	9
22	1	1	365	9
23	1	1	469	9
24	1	1	469	9
25	1	1	417	9
26	1	1	469	9
27	1	1	365	9
28	1	1	521	9
29	1	1	469	9
30	1	1	365	9
31	1	1	365	9
32	1	1	365	9
33	1	1	417	9
34	1	1	365	9
35	1	1	417	9
36	1	1	469	9
37	1	1	365	9
38	1	1	417	9
