Realization	utility	WSS	week	infra.
135	0	0	417	5
135	0	0	939	6
135	0	0	1252	10
136	0	0	574	5
136	0	0	1356	6
137	0	0	417	5
137	0	0	782	6
137	0	0	1095	10
138	0	0	469	5
138	0	0	1043	6
138	0	0	1356	10
139	0	0	521	5
139	0	0	1513	6
140	0	0	313	5
140	0	0	730	6
140	0	0	1043	10
141	0	0	417	5
141	0	0	939	6
141	0	0	1252	10
142	0	0	417	5
142	0	0	834	6
142	0	0	1148	10
143	0	0	417	5
143	0	0	939	6
143	0	0	1252	10
144	0	0	469	5
144	0	0	1043	6
144	0	0	1356	10
145	0	0	521	5
145	0	0	1513	6
146	0	0	521	5
146	0	0	1565	6
147	0	0	417	5
147	0	0	991	6
147	0	0	1304	10
148	0	0	417	5
148	0	0	887	6
148	0	0	1200	10
149	0	0	469	5
149	0	0	1095	6
149	0	0	1408	10
150	0	0	417	5
150	0	0	782	6
150	0	0	1095	10
151	0	0	469	5
151	0	0	1043	6
151	0	0	1356	10
152	0	0	469	5
152	0	0	1356	6
152	0	0	1826	10
153	0	0	417	5
153	0	0	782	6
153	0	0	1095	10
154	0	0	574	5
154	0	0	1982	6
155	0	0	521	5
155	0	0	1617	6
156	0	0	521	5
156	0	0	1774	6
157	0	0	417	5
157	0	0	887	6
157	0	0	1200	10
158	0	0	469	5
158	0	0	991	6
158	0	0	1304	10
159	0	0	417	5
159	0	0	782	6
159	0	0	1095	10
160	0	0	417	5
160	0	0	991	6
160	0	0	1304	10
161	0	0	469	5
161	0	0	1043	6
161	0	0	1356	10
162	0	0	417	5
162	0	0	730	6
162	0	0	1043	10
163	0	0	574	5
163	0	0	2035	6
164	0	0	469	5
164	0	0	1043	6
164	0	0	1356	10
165	0	0	417	5
165	0	0	939	6
165	0	0	1252	10
166	0	0	574	5
167	0	0	469	5
167	0	0	939	6
167	0	0	1408	10
168	0	0	417	5
168	0	0	939	6
168	0	0	1252	10
169	0	0	417	5
169	0	0	834	6
169	0	0	1148	10
170	0	0	417	5
170	0	0	887	6
170	0	0	1200	10
171	0	0	417	5
171	0	0	939	6
171	0	0	1252	10
172	0	0	521	5
172	0	0	1565	6
173	0	0	469	5
173	0	0	1461	6
173	0	0	1774	10
174	0	0	469	5
174	0	0	1252	6
174	0	0	1669	10
175	0	0	521	5
175	0	0	1930	6
176	0	0	469	5
176	0	0	991	6
176	0	0	1304	10
177	0	0	417	5
177	0	0	782	6
177	0	0	1095	10
178	0	0	469	5
178	0	0	1043	6
178	0	0	1356	10
179	0	0	521	5
179	0	0	1982	6
180	0	0	469	5
180	0	0	1095	6
180	0	0	1408	10
181	0	0	469	5
181	0	0	1095	6
181	0	0	1408	10
182	0	0	469	5
182	0	0	1148	6
182	0	0	1461	10
183	0	0	469	5
183	0	0	1408	6
184	0	0	469	5
184	0	0	1043	6
184	0	0	1356	10
185	0	0	469	5
185	0	0	1408	6
185	0	0	2035	10
186	0	0	469	5
186	0	0	1148	6
186	0	0	1461	10
187	0	0	417	5
187	0	0	782	6
187	0	0	1095	10
188	0	0	469	5
188	0	0	991	6
188	0	0	1304	10
189	0	0	469	5
189	0	0	1043	6
189	0	0	1356	10
190	0	0	417	5
190	0	0	887	6
190	0	0	1200	10
191	0	0	417	5
191	0	0	887	6
191	0	0	1200	10
192	0	0	417	5
192	0	0	887	6
192	0	0	1200	10
193	0	0	469	5
193	0	0	1252	6
193	0	0	1565	10
194	0	0	469	5
194	0	0	1043	6
194	0	0	1356	10
195	0	0	417	5
195	0	0	887	6
195	0	0	1200	10
196	0	0	469	5
196	0	0	1148	6
196	0	0	1461	10
197	0	0	469	5
197	0	0	1043	6
197	0	0	1356	10
198	0	0	417	5
198	0	0	834	6
198	0	0	1148	10
199	0	0	469	5
199	0	0	1408	6
200	0	0	417	5
200	0	0	730	6
200	0	0	1043	10
201	0	0	469	5
201	0	0	991	6
201	0	0	1304	10
202	0	0	469	5
202	0	0	1043	6
202	0	0	1356	10
203	0	0	417	5
203	0	0	939	6
203	0	0	1252	10
204	0	0	469	5
204	0	0	1513	6
205	0	0	417	5
205	0	0	834	6
205	0	0	1148	10
206	0	0	469	5
206	0	0	991	6
206	0	0	1304	10
207	0	0	521	5
207	0	0	1565	6
207	0	0	1878	10
208	0	0	417	5
208	0	0	939	6
208	0	0	1252	10
209	0	0	469	5
209	0	0	1148	6
209	0	0	1461	10
210	0	0	417	5
210	0	0	939	6
210	0	0	1252	10
211	0	0	417	5
211	0	0	887	6
211	0	0	1200	10
212	0	0	417	5
212	0	0	991	6
212	0	0	1304	10
213	0	0	417	5
213	0	0	939	6
213	0	0	1252	10
214	0	0	521	5
214	0	0	1930	6
215	0	0	417	5
215	0	0	991	6
215	0	0	1304	10
216	0	0	574	5
217	0	0	417	5
217	0	0	834	6
217	0	0	1148	10
218	0	0	469	5
218	0	0	1304	6
218	0	0	1722	10
219	0	0	469	5
219	0	0	1095	6
219	0	0	1408	10
220	0	0	469	5
220	0	0	1304	6
220	0	0	1669	10
221	0	0	521	5
221	0	0	1617	6
222	0	0	521	5
222	0	0	1878	6
223	0	0	574	5
224	0	0	417	5
224	0	0	782	6
224	0	0	1095	10
225	0	0	469	5
225	0	0	1200	6
225	0	0	1513	10
226	0	0	521	5
226	0	0	1513	6
227	0	0	469	5
227	0	0	1095	6
227	0	0	1408	10
228	0	0	417	5
228	0	0	834	6
228	0	0	1148	10
229	0	0	417	5
229	0	0	782	6
229	0	0	1095	10
230	0	0	521	5
230	0	0	1408	6
231	0	0	417	5
231	0	0	834	6
231	0	0	1148	10
232	0	0	469	5
232	0	0	1095	6
232	0	0	1408	10
233	0	0	469	5
233	0	0	1304	6
233	0	0	1774	10
234	0	0	417	5
234	0	0	887	6
234	0	0	1200	10
235	0	0	417	5
235	0	0	834	6
235	0	0	1148	10
236	0	0	521	5
236	0	0	1826	6
237	0	0	417	5
237	0	0	887	6
237	0	0	1200	10
238	0	0	469	5
238	0	0	1200	6
238	0	0	1513	10
239	0	0	417	5
239	0	0	782	6
239	0	0	1095	10
240	0	0	469	5
240	0	0	1043	6
240	0	0	1356	10
241	0	0	417	5
241	0	0	991	6
241	0	0	1304	10
242	0	0	469	5
242	0	0	1095	6
242	0	0	1408	10
243	0	0	469	5
243	0	0	1148	6
243	0	0	1461	10
244	0	0	469	5
244	0	0	1095	6
244	0	0	1408	10
245	0	0	469	5
245	0	0	1043	6
245	0	0	1356	10
246	0	0	417	5
246	0	0	782	6
246	0	0	1095	10
247	0	0	469	5
247	0	0	1304	6
247	0	0	1722	10
248	0	0	469	5
248	0	0	1095	6
248	0	0	1408	10
249	0	0	417	5
249	0	0	730	6
249	0	0	1043	10
250	0	0	469	5
250	0	0	1200	6
250	0	0	1513	10
251	0	0	417	5
251	0	0	887	6
251	0	0	1200	10
252	0	0	417	5
252	0	0	782	6
252	0	0	1095	10
253	0	0	417	5
253	0	0	991	6
253	0	0	1304	10
254	0	0	574	5
254	0	0	1982	6
255	0	0	574	5
255	0	0	1982	6
256	0	0	417	5
256	0	0	939	6
256	0	0	1252	10
257	0	0	417	5
257	0	0	939	6
257	0	0	1252	10
258	0	0	417	5
258	0	0	887	6
258	0	0	1200	10
259	0	0	469	5
259	0	0	1095	6
259	0	0	1408	10
260	0	0	417	5
260	0	0	834	6
260	0	0	1148	10
261	0	0	417	5
261	0	0	939	6
261	0	0	1252	10
262	0	0	469	5
262	0	0	1252	6
262	0	0	1669	10
263	0	0	469	5
263	0	0	1461	6
264	0	0	469	5
264	0	0	1252	6
264	0	0	1617	10
265	0	0	417	5
265	0	0	782	6
265	0	0	1095	10
266	0	0	469	5
266	0	0	1304	6
266	0	0	1617	10
267	0	0	417	5
267	0	0	730	6
267	0	0	1043	10
268	0	0	469	5
268	0	0	1304	6
268	0	0	1774	10
269	0	0	469	5
269	0	0	1252	6
269	0	0	1565	10
270	0	0	574	5
271	0	0	417	5
271	0	0	939	6
271	0	0	1252	10
272	0	0	469	5
272	0	0	1252	6
272	0	0	1565	10
273	0	0	417	5
273	0	0	887	6
273	0	0	1200	10
274	0	0	469	5
274	0	0	1304	6
274	0	0	1617	10
275	0	0	469	5
275	0	0	1043	6
275	0	0	1356	10
276	0	0	521	5
276	0	0	1669	6
277	0	0	521	5
277	0	0	1826	6
278	0	0	469	5
278	0	0	1252	6
278	0	0	1565	10
279	0	0	469	5
279	0	0	1043	6
279	0	0	1356	10
280	0	0	417	5
280	0	0	887	6
280	0	0	1200	10
281	0	0	417	5
281	0	0	939	6
281	0	0	1252	10
282	0	0	469	5
282	0	0	1148	6
282	0	0	1461	10
283	0	0	574	5
283	0	0	2035	6
284	0	0	313	5
284	0	0	626	6
284	0	0	939	10
285	0	0	417	5
285	0	0	887	6
285	0	0	1200	10
286	0	0	417	5
286	0	0	939	6
286	0	0	1252	10
287	0	0	417	5
287	0	0	887	6
287	0	0	1200	10
288	0	0	417	5
288	0	0	939	6
288	0	0	1252	10
289	0	0	469	5
289	0	0	1356	6
289	0	0	1774	10
290	0	0	469	5
290	0	0	1200	6
290	0	0	1513	10
291	0	0	417	5
291	0	0	887	6
291	0	0	1200	10
292	0	0	469	5
292	0	0	782	6
292	0	0	1095	10
293	0	0	469	5
293	0	0	1095	6
293	0	0	1408	10
294	0	0	469	5
294	0	0	1200	6
294	0	0	1513	10
295	0	0	417	5
295	0	0	782	6
295	0	0	1095	10
296	0	0	521	5
296	0	0	1930	6
297	0	0	417	5
297	0	0	887	6
297	0	0	1200	10
298	0	0	417	5
298	0	0	834	6
298	0	0	1148	10
299	0	0	469	5
299	0	0	1148	6
299	0	0	1461	10
300	0	0	417	5
300	0	0	887	6
300	0	0	1200	10
301	0	0	417	5
301	0	0	939	6
301	0	0	1252	10
302	0	0	417	5
302	0	0	939	6
302	0	0	1252	10
303	0	0	417	5
303	0	0	887	6
303	0	0	1200	10
304	0	0	469	5
304	0	0	1408	6
305	0	0	417	5
305	0	0	834	6
305	0	0	1148	10
306	0	0	417	5
306	0	0	991	6
306	0	0	1356	10
307	0	0	417	5
307	0	0	782	6
307	0	0	1095	10
308	0	0	469	5
308	0	0	1043	6
308	0	0	1356	10
309	0	0	417	5
309	0	0	939	6
309	0	0	1252	10
310	0	0	574	5
310	0	0	1982	6
311	0	0	469	5
311	0	0	1356	6
311	0	0	1930	10
312	0	0	521	5
312	0	0	1774	6
313	0	0	417	5
313	0	0	991	6
313	0	0	1304	10
314	0	0	417	5
314	0	0	782	6
314	0	0	1095	10
315	0	0	469	5
315	0	0	1148	6
315	0	0	1461	10
316	0	0	469	5
316	0	0	1408	6
317	0	0	417	5
317	0	0	887	6
317	0	0	1200	10
318	0	0	417	5
318	0	0	834	6
318	0	0	1148	10
319	0	0	417	5
319	0	0	887	6
319	0	0	1200	10
320	0	0	417	5
320	0	0	991	6
320	0	0	1304	10
321	0	0	417	5
321	0	0	887	6
321	0	0	1200	10
322	0	0	469	5
322	0	0	1148	6
322	0	0	1461	10
323	0	0	469	5
323	0	0	1043	6
323	0	0	1356	10
324	0	0	417	5
324	0	0	939	6
324	0	0	1252	10
325	0	0	469	5
325	0	0	1356	6
325	0	0	1669	10
326	0	0	469	5
326	0	0	1095	6
326	0	0	1408	10
327	0	0	417	5
327	0	0	782	6
327	0	0	1095	10
328	0	0	417	5
328	0	0	887	6
328	0	0	1200	10
329	0	0	574	5
329	0	0	1982	6
330	0	0	417	5
330	0	0	782	6
330	0	0	1095	10
331	0	0	417	5
331	0	0	887	6
331	0	0	1200	10
332	0	0	417	5
332	0	0	939	6
332	0	0	1252	10
333	0	0	417	5
333	0	0	834	6
333	0	0	1148	10
334	0	0	417	5
334	0	0	887	6
334	0	0	1200	10
335	0	0	469	5
335	0	0	1200	6
335	0	0	1513	10
336	0	0	469	5
336	0	0	1200	6
336	0	0	1513	10
337	0	0	417	5
337	0	0	939	6
337	0	0	1252	10
338	0	0	521	5
338	0	0	1722	6
339	0	0	469	5
339	0	0	1461	6
340	0	0	417	5
340	0	0	782	6
340	0	0	1095	10
341	0	0	417	5
341	0	0	834	6
341	0	0	1148	10
342	0	0	417	5
342	0	0	834	6
342	0	0	1148	10
343	0	0	417	5
343	0	0	782	6
343	0	0	1095	10
344	0	0	417	5
344	0	0	834	6
344	0	0	1148	10
345	0	0	417	5
345	0	0	834	6
345	0	0	1148	10
346	0	0	417	5
346	0	0	834	6
346	0	0	1148	10
347	0	0	417	5
347	0	0	939	6
347	0	0	1252	10
348	0	0	417	5
348	0	0	991	6
348	0	0	1304	10
349	0	0	469	5
349	0	0	991	6
349	0	0	1304	10
350	0	0	521	5
350	0	0	1774	6
351	0	0	469	5
351	0	0	1200	6
351	0	0	1513	10
352	0	0	469	5
352	0	0	1200	6
352	0	0	1513	10
353	0	0	469	5
353	0	0	834	6
353	0	0	1252	10
354	0	0	469	5
354	0	0	1356	6
354	0	0	1826	10
355	0	0	417	5
355	0	0	887	6
355	0	0	1200	10
356	0	0	417	5
356	0	0	939	6
356	0	0	1252	10
357	0	0	521	5
357	0	0	1200	6
357	0	0	1513	10
358	0	0	417	5
358	0	0	887	6
358	0	0	1200	10
359	0	0	417	5
359	0	0	939	6
359	0	0	1252	10
360	0	0	469	5
360	0	0	1095	6
360	0	0	1408	10
361	0	0	417	5
361	0	0	834	6
361	0	0	1148	10
362	0	0	469	5
362	0	0	1095	6
362	0	0	1408	10
363	0	0	417	5
363	0	0	939	6
363	0	0	1252	10
364	0	0	417	5
364	0	0	991	6
364	0	0	1304	10
365	0	0	521	5
365	0	0	1617	6
366	0	0	417	5
366	0	0	887	6
366	0	0	1200	10
367	0	0	521	5
367	0	0	1565	6
368	0	0	417	5
368	0	0	887	6
368	0	0	1200	10
369	0	0	469	5
369	0	0	1200	6
369	0	0	1513	10
370	0	0	417	5
370	0	0	887	6
370	0	0	1200	10
371	0	0	417	5
371	0	0	782	6
371	0	0	1095	10
372	0	0	469	5
372	0	0	1252	6
372	0	0	1617	10
373	0	0	469	5
373	0	0	1095	6
373	0	0	1408	10
374	0	0	469	5
374	0	0	1043	6
374	0	0	1356	10
375	0	0	417	5
375	0	0	887	6
375	0	0	1200	10
376	0	0	521	5
376	0	0	1304	6
377	0	0	469	5
377	0	0	1252	6
377	0	0	1617	10
378	0	0	469	5
378	0	0	1043	6
378	0	0	1356	10
379	0	0	574	5
379	0	0	1982	6
380	0	0	469	5
380	0	0	1043	6
380	0	0	1356	10
381	0	0	469	5
381	0	0	1356	6
381	0	0	1826	10
382	0	0	469	5
382	0	0	1356	6
382	0	0	1826	10
383	0	0	469	5
383	0	0	991	6
383	0	0	1304	10
384	0	0	469	5
384	0	0	1095	6
384	0	0	1408	10
385	0	0	417	5
385	0	0	887	6
385	0	0	1200	10
386	0	0	417	5
386	0	0	991	6
386	0	0	1304	10
387	0	0	469	5
387	0	0	991	6
387	0	0	1304	10
388	0	0	417	5
388	0	0	887	6
388	0	0	1200	10
389	0	0	521	5
389	0	0	1982	6
390	0	0	417	5
390	0	0	730	6
390	0	0	1043	10
391	0	0	469	5
391	0	0	1408	6
392	0	0	469	5
392	0	0	1252	6
392	0	0	1617	10
393	0	0	574	5
393	0	0	1982	6
394	0	0	417	5
394	0	0	991	6
394	0	0	1304	10
395	0	0	521	5
395	0	0	1722	6
396	0	0	417	5
396	0	0	887	6
396	0	0	1200	10
397	0	0	521	5
397	0	0	1722	6
398	0	0	469	5
398	0	0	1095	6
398	0	0	1408	10
399	0	0	469	5
399	0	0	1043	6
399	0	0	1356	10
400	0	0	469	5
400	0	0	1461	6
401	0	0	417	5
401	0	0	887	6
401	0	0	1200	10
402	0	0	417	5
402	0	0	834	6
402	0	0	1148	10
403	0	0	469	5
403	0	0	1095	6
403	0	0	1408	10
404	0	0	469	5
404	0	0	1408	6
404	0	0	1982	10
405	0	0	417	5
405	0	0	834	6
405	0	0	1148	10
406	0	0	417	5
406	0	0	939	6
406	0	0	1252	10
407	0	0	469	5
407	0	0	1095	6
407	0	0	1408	10
408	0	0	469	5
408	0	0	1043	6
408	0	0	1356	10
409	0	0	469	5
409	0	0	991	6
409	0	0	1304	10
410	0	0	469	5
410	0	0	1095	6
410	0	0	1408	10
411	0	0	574	5
412	0	0	469	5
412	0	0	991	6
412	0	0	1304	10
413	0	0	469	5
413	0	0	1095	6
413	0	0	1408	10
414	0	0	469	5
414	0	0	1200	6
414	0	0	1513	10
415	0	0	417	5
415	0	0	939	6
415	0	0	1252	10
416	0	0	469	5
416	0	0	991	6
416	0	0	1304	10
417	0	0	521	5
417	0	0	1722	6
418	0	0	469	5
418	0	0	1095	6
418	0	0	1408	10
419	0	0	417	5
419	0	0	939	6
419	0	0	1252	10
420	0	0	469	5
420	0	0	1095	6
420	0	0	1408	10
421	0	0	521	5
421	0	0	1565	6
