Realization	utility	WSS	week	infra.
174	0	0	939	9
174	0	0	1304	6
174	0	0	1617	10
175	0	0	313	8
175	0	0	626	5
175	0	0	1252	9
175	0	0	1930	6
176	0	0	313	8
176	0	0	626	5
176	0	0	782	9
176	0	0	1095	6
176	0	0	1356	10
177	0	0	313	8
177	0	0	626	9
177	0	0	939	6
177	0	0	1200	10
178	0	0	313	8
178	0	0	626	5
178	0	0	782	9
178	0	0	1095	6
178	0	0	1356	10
179	0	0	313	8
179	0	0	626	5
179	0	0	1252	9
179	0	0	1982	6
180	0	0	313	8
180	0	0	626	5
180	0	0	834	9
180	0	0	1148	6
180	0	0	1408	10
181	0	0	313	8
181	0	0	626	5
181	0	0	834	9
181	0	0	1148	6
181	0	0	1408	10
182	0	0	313	8
182	0	0	626	5
182	0	0	887	9
182	0	0	1200	6
182	0	0	1461	10
183	0	0	313	8
183	0	0	626	5
183	0	0	1043	9
183	0	0	1408	6
183	0	0	2035	10
184	0	0	313	8
184	0	0	626	5
184	0	0	782	9
184	0	0	1095	6
184	0	0	1356	10
185	0	0	313	8
185	0	0	626	5
185	0	0	1043	9
185	0	0	1408	6
185	0	0	1982	10
186	0	0	313	8
186	0	0	626	5
186	0	0	939	9
186	0	0	1252	6
186	0	0	1513	10
187	0	0	313	8
187	0	0	626	5
187	0	0	678	9
187	0	0	991	6
187	0	0	1252	10
188	0	0	313	8
188	0	0	626	5
188	0	0	782	9
188	0	0	1095	6
188	0	0	1356	10
189	0	0	313	8
189	0	0	626	5
189	0	0	834	9
189	0	0	1148	6
189	0	0	1408	10
190	0	0	313	8
190	0	0	626	5
190	0	0	730	9
190	0	0	1043	6
190	0	0	1304	10
191	0	0	313	8
191	0	0	626	5
191	0	0	730	9
191	0	0	1043	6
191	0	0	1304	10
192	0	0	313	8
192	0	0	626	5
192	0	0	730	9
192	0	0	1043	6
192	0	0	1304	10
193	0	0	313	8
193	0	0	626	5
193	0	0	939	9
193	0	0	1252	6
193	0	0	1513	10
194	0	0	313	8
194	0	0	626	5
194	0	0	834	9
194	0	0	1148	6
194	0	0	1408	10
195	0	0	313	8
195	0	0	626	5
195	0	0	678	9
195	0	0	991	6
195	0	0	1252	10
196	0	0	313	8
196	0	0	626	5
196	0	0	887	9
196	0	0	1200	6
196	0	0	1461	10
197	0	0	313	8
197	0	0	626	5
197	0	0	834	9
197	0	0	1148	6
197	0	0	1408	10
198	0	0	313	8
198	0	0	626	5
198	0	0	678	9
198	0	0	991	6
198	0	0	1252	10
199	0	0	313	8
199	0	0	626	5
199	0	0	1043	9
199	0	0	1461	6
200	0	0	313	8
200	0	0	626	5
200	0	0	730	9
200	0	0	1043	6
200	0	0	1304	10
201	0	0	313	8
201	0	0	626	5
201	0	0	782	9
201	0	0	1095	6
201	0	0	1356	10
202	0	0	313	8
202	0	0	626	5
202	0	0	782	9
202	0	0	1095	6
202	0	0	1356	10
203	0	0	313	8
203	0	0	626	5
203	0	0	730	9
203	0	0	1043	6
203	0	0	1304	10
204	0	0	313	8
204	0	0	626	5
204	0	0	1095	9
204	0	0	1513	6
205	0	0	313	8
205	0	0	626	5
205	0	0	678	9
205	0	0	991	6
205	0	0	1252	10
206	0	0	313	8
206	0	0	626	5
206	0	0	782	9
206	0	0	1095	6
206	0	0	1356	10
207	0	0	313	8
207	0	0	626	5
207	0	0	1252	9
207	0	0	1565	6
207	0	0	1826	10
208	0	0	313	8
208	0	0	626	5
208	0	0	730	9
208	0	0	1043	6
208	0	0	1304	10
209	0	0	313	8
209	0	0	626	5
209	0	0	887	9
209	0	0	1200	6
209	0	0	1461	10
210	0	0	313	8
210	0	0	626	5
210	0	0	782	9
210	0	0	1095	6
210	0	0	1356	10
211	0	0	313	8
211	0	0	626	5
211	0	0	678	9
211	0	0	991	6
211	0	0	1252	10
212	0	0	313	8
212	0	0	626	5
212	0	0	782	9
212	0	0	1095	6
212	0	0	1356	10
213	0	0	313	8
213	0	0	626	5
213	0	0	730	9
213	0	0	1043	6
213	0	0	1304	10
214	0	0	313	8
214	0	0	626	5
214	0	0	1252	9
214	0	0	1930	6
215	0	0	313	8
215	0	0	626	5
215	0	0	782	9
215	0	0	1095	6
215	0	0	1356	10
216	0	0	313	8
216	0	0	626	5
216	0	0	1356	9
217	0	0	313	8
217	0	0	626	5
217	0	0	678	9
217	0	0	991	6
217	0	0	1252	10
218	0	0	313	8
218	0	0	626	5
218	0	0	991	9
218	0	0	1304	6
218	0	0	1669	10
219	0	0	313	8
219	0	0	626	5
219	0	0	834	9
219	0	0	1148	6
219	0	0	1408	10
220	0	0	313	8
220	0	0	626	5
220	0	0	939	9
220	0	0	1304	6
220	0	0	1617	10
221	0	0	313	8
221	0	0	626	5
221	0	0	1148	9
221	0	0	1617	6
222	0	0	313	8
222	0	0	626	5
222	0	0	1252	9
222	0	0	1878	6
223	0	0	313	8
223	0	0	626	5
223	0	0	1304	9
224	0	0	313	8
224	0	0	626	5
224	0	0	678	9
224	0	0	991	6
224	0	0	1252	10
225	0	0	313	8
225	0	0	626	5
225	0	0	939	9
225	0	0	1252	6
225	0	0	1513	10
226	0	0	313	8
226	0	0	626	5
226	0	0	1095	9
226	0	0	1513	6
227	0	0	313	8
227	0	0	626	5
227	0	0	834	9
227	0	0	1148	6
227	0	0	1408	10
228	0	0	313	8
228	0	0	626	5
228	0	0	678	9
228	0	0	991	6
228	0	0	1252	10
229	0	0	313	8
229	0	0	626	5
229	0	0	678	9
229	0	0	991	6
229	0	0	1252	10
230	0	0	313	8
230	0	0	626	5
230	0	0	1095	9
230	0	0	1408	6
231	0	0	313	8
231	0	0	626	5
231	0	0	678	9
231	0	0	991	6
231	0	0	1252	10
232	0	0	313	8
232	0	0	626	5
232	0	0	834	9
232	0	0	1148	6
232	0	0	1408	10
233	0	0	313	8
233	0	0	626	5
233	0	0	991	9
233	0	0	1304	6
233	0	0	1722	10
234	0	0	313	8
234	0	0	626	5
234	0	0	678	9
234	0	0	991	6
234	0	0	1252	10
235	0	0	313	8
235	0	0	626	5
235	0	0	678	9
235	0	0	991	6
235	0	0	1252	10
236	0	0	313	8
236	0	0	626	5
236	0	0	1252	9
236	0	0	1826	6
237	0	0	313	8
237	0	0	626	5
237	0	0	730	9
237	0	0	1043	6
237	0	0	1304	10
238	0	0	313	8
238	0	0	626	5
238	0	0	939	9
238	0	0	1252	6
238	0	0	1513	10
239	0	0	313	8
239	0	0	626	5
239	0	0	678	9
239	0	0	991	6
239	0	0	1252	10
240	0	0	313	8
240	0	0	626	5
240	0	0	782	9
240	0	0	1095	6
240	0	0	1356	10
241	0	0	313	8
241	0	0	626	5
241	0	0	782	9
241	0	0	1095	6
241	0	0	1356	10
242	0	0	313	8
242	0	0	626	5
242	0	0	834	9
242	0	0	1148	6
242	0	0	1408	10
243	0	0	313	8
243	0	0	626	5
243	0	0	887	9
243	0	0	1200	6
243	0	0	1461	10
244	0	0	313	8
244	0	0	626	5
244	0	0	834	9
244	0	0	1148	6
244	0	0	1408	10
245	0	0	313	8
245	0	0	626	5
245	0	0	782	9
245	0	0	1095	6
245	0	0	1356	10
246	0	0	313	8
246	0	0	626	5
246	0	0	782	9
246	0	0	1095	6
246	0	0	1356	10
247	0	0	313	8
247	0	0	626	5
247	0	0	991	9
247	0	0	1304	6
247	0	0	1669	10
248	0	0	313	8
248	0	0	626	5
248	0	0	834	9
248	0	0	1148	6
248	0	0	1408	10
249	0	0	313	8
249	0	0	626	5
249	0	0	678	9
249	0	0	991	6
249	0	0	1252	10
250	0	0	313	8
250	0	0	626	5
250	0	0	939	9
250	0	0	1252	6
250	0	0	1513	10
251	0	0	313	8
251	0	0	626	5
251	0	0	730	9
251	0	0	1043	6
251	0	0	1304	10
252	0	0	313	8
252	0	0	626	5
252	0	0	678	9
252	0	0	991	6
252	0	0	1252	10
253	0	0	313	8
253	0	0	626	5
253	0	0	782	9
253	0	0	1095	6
253	0	0	1356	10
254	0	0	313	8
254	0	0	626	5
254	0	0	1252	9
254	0	0	1982	6
255	0	0	313	8
255	0	0	626	5
255	0	0	1252	9
255	0	0	1982	6
256	0	0	313	8
256	0	0	626	5
256	0	0	730	9
256	0	0	1043	6
256	0	0	1304	10
257	0	0	313	8
257	0	0	626	5
257	0	0	730	9
257	0	0	1043	6
257	0	0	1304	10
258	0	0	313	8
258	0	0	626	5
258	0	0	678	9
258	0	0	991	6
258	0	0	1252	10
259	0	0	313	8
259	0	0	626	5
259	0	0	834	9
259	0	0	1148	6
259	0	0	1408	10
260	0	0	313	8
260	0	0	626	5
260	0	0	678	9
260	0	0	991	6
260	0	0	1252	10
261	0	0	313	8
261	0	0	626	5
261	0	0	782	9
261	0	0	1095	6
261	0	0	1356	10
262	0	0	313	8
262	0	0	626	5
262	0	0	939	9
262	0	0	1252	6
262	0	0	1617	10
263	0	0	313	8
263	0	0	626	5
263	0	0	1043	9
263	0	0	1461	6
264	0	0	313	8
264	0	0	626	5
264	0	0	939	9
264	0	0	1252	6
264	0	0	1565	10
265	0	0	313	8
265	0	0	626	5
265	0	0	678	9
265	0	0	991	6
265	0	0	1252	10
266	0	0	313	8
266	0	0	626	5
266	0	0	991	9
266	0	0	1304	6
266	0	0	1565	10
267	0	0	313	8
267	0	0	626	5
267	0	0	730	9
267	0	0	1043	6
267	0	0	1304	10
268	0	0	313	8
268	0	0	626	5
268	0	0	991	9
268	0	0	1304	6
268	0	0	1722	10
269	0	0	313	8
269	0	0	626	5
269	0	0	939	9
269	0	0	1252	6
269	0	0	1513	10
270	0	0	313	8
270	0	0	626	5
270	0	0	1356	9
271	0	0	313	8
271	0	0	626	5
271	0	0	730	9
271	0	0	1043	6
271	0	0	1304	10
272	0	0	313	8
272	0	0	626	5
272	0	0	939	9
272	0	0	1252	6
272	0	0	1513	10
273	0	0	313	8
273	0	0	626	5
273	0	0	730	9
273	0	0	1043	6
273	0	0	1304	10
274	0	0	313	8
274	0	0	626	5
274	0	0	991	9
274	0	0	1304	6
274	0	0	1565	10
275	0	0	313	8
275	0	0	626	5
275	0	0	834	9
275	0	0	1148	6
275	0	0	1408	10
276	0	0	313	8
276	0	0	626	5
276	0	0	1148	9
276	0	0	1669	6
277	0	0	313	8
277	0	0	626	5
277	0	0	1252	9
277	0	0	1826	6
278	0	0	313	8
278	0	0	626	5
278	0	0	939	9
278	0	0	1252	6
278	0	0	1513	10
279	0	0	313	8
279	0	0	626	5
279	0	0	782	9
279	0	0	1095	6
279	0	0	1356	10
280	0	0	313	8
280	0	0	626	5
280	0	0	730	9
280	0	0	1043	6
280	0	0	1304	10
281	0	0	313	8
281	0	0	626	5
281	0	0	730	9
281	0	0	1043	6
281	0	0	1304	10
282	0	0	313	8
282	0	0	626	5
